compId,city,state,beds,month,medianRent,sampleSize,source
CMP-003211,Princeton,TX,3,2024-04,1705,76,synthetic
CMP-003212,Princeton,TX,3,2024-05,1730,31,synthetic
CMP-003213,Princeton,TX,3,2024-06,1745,42,synthetic
CMP-003214,Princeton,TX,3,2024-07,1745,30,synthetic
CMP-003215,Princeton,TX,3,2024-08,1730,74,synthetic
CMP-003216,Princeton,TX,3,2024-09,1705,68,synthetic
CMP-003217,Princeton,TX,3,2024-10,1680,51,synthetic
CMP-003218,Princeton,TX,3,2024-11,1665,51,synthetic
CMP-003219,Princeton,TX,3,2024-12,1660,45,synthetic
CMP-003220,Princeton,TX,3,2025-01,1675,61,synthetic
CMP-003221,Princeton,TX,3,2025-02,1705,40,synthetic
CMP-003222,Princeton,TX,3,2025-03,1740,78,synthetic
CMP-003223,Princeton,TX,3,2025-04,1775,79,synthetic
CMP-003224,Princeton,TX,3,2025-05,1805,41,synthetic
CMP-003225,Princeton,TX,3,2025-06,1820,32,synthetic
CMP-003226,Princeton,TX,3,2025-07,1815,68,synthetic
CMP-003227,Princeton,TX,3,2025-08,1800,35,synthetic
CMP-003228,Princeton,TX,3,2025-09,1775,54,synthetic
CMP-003229,Princeton,TX,3,2025-10,1750,42,synthetic
CMP-003230,Princeton,TX,3,2025-11,1735,64,synthetic
CMP-003231,Princeton,TX,3,2025-12,1730,47,synthetic
CMP-003232,Princeton,TX,3,2026-01,1745,39,synthetic
CMP-003233,Princeton,TX,3,2026-02,1775,78,synthetic
CMP-003234,Princeton,TX,3,2026-03,1810,64,synthetic
CMP-003235,Princeton,TX,3,2026-04,1850,79,synthetic
CMP-003236,Princeton,TX,3,2026-05,1880,40,synthetic
CMP-003237,Princeton,TX,3,2026-06,1890,40,synthetic
CMP-003238,Princeton,TX,3,2026-07,1890,55,synthetic
CMP-003239,Princeton,TX,3,2026-08,1870,44,synthetic
CMP-003240,Princeton,TX,3,2026-09,1845,30,synthetic
CMP-003241,Princeton,TX,4,2023-10,1750,58,synthetic
CMP-003242,Princeton,TX,4,2023-11,1730,69,synthetic
CMP-003243,Princeton,TX,4,2023-12,1730,36,synthetic
CMP-003244,Princeton,TX,4,2024-01,1745,59,synthetic
CMP-003245,Princeton,TX,4,2024-02,1775,35,synthetic
CMP-003246,Princeton,TX,4,2024-03,1810,35,synthetic
CMP-003247,Princeton,TX,4,2024-04,1850,51,synthetic
CMP-003248,Princeton,TX,4,2024-05,1880,53,synthetic
CMP-003249,Princeton,TX,4,2024-06,1895,32,synthetic
CMP-003250,Princeton,TX,4,2024-07,1895,31,synthetic
CMP-003251,Princeton,TX,4,2024-08,1875,40,synthetic
CMP-003252,Princeton,TX,4,2024-09,1850,64,synthetic
CMP-003253,Princeton,TX,4,2024-10,1825,66,synthetic
CMP-003254,Princeton,TX,4,2024-11,1805,65,synthetic
CMP-003255,Princeton,TX,4,2024-12,1805,45,synthetic
CMP-003256,Princeton,TX,4,2025-01,1820,35,synthetic
CMP-003257,Princeton,TX,4,2025-02,1850,29,synthetic
CMP-003258,Princeton,TX,4,2025-03,1890,49,synthetic
CMP-003259,Princeton,TX,4,2025-04,1925,75,synthetic
CMP-003260,Princeton,TX,4,2025-05,1960,59,synthetic
CMP-003261,Princeton,TX,4,2025-06,1975,54,synthetic
CMP-003262,Princeton,TX,4,2025-07,1970,46,synthetic
CMP-003263,Princeton,TX,4,2025-08,1955,34,synthetic
CMP-003264,Princeton,TX,4,2025-09,1925,57,synthetic
CMP-003265,Princeton,TX,4,2025-10,1900,65,synthetic
CMP-003266,Princeton,TX,4,2025-11,1880,63,synthetic
CMP-003267,Princeton,TX,4,2025-12,1875,35,synthetic
CMP-003268,Princeton,TX,4,2026-01,1895,73,synthetic
CMP-003269,Princeton,TX,4,2026-02,1925,50,synthetic
CMP-003270,Princeton,TX,4,2026-03,1965,48,synthetic
CMP-003271,Princeton,TX,4,2026-04,2005,39,synthetic
CMP-003272,Princeton,TX,4,2026-05,2035,43,synthetic
CMP-003273,Princeton,TX,4,2026-06,2055,54,synthetic
CMP-003274,Princeton,TX,4,2026-07,2050,56,synthetic
CMP-003275,Princeton,TX,4,2026-08,2030,72,synthetic
CMP-003276,Princeton,TX,4,2026-09,2005,75,synthetic
CMP-003277,Ruskin,FL,3,2023-10,2525,63,synthetic
CMP-003278,Ruskin,FL,3,2023-11,2495,32,synthetic
CMP-003279,Ruskin,FL,3,2023-12,2490,38,synthetic
CMP-003280,Ruskin,FL,3,2024-01,2505,62,synthetic
CMP-003281,Ruskin,FL,3,2024-02,2545,35,synthetic
CMP-003282,Ruskin,FL,3,2024-03,2595,57,synthetic
CMP-003283,Ruskin,FL,3,2024-04,2645,26,synthetic
CMP-003284,Ruskin,FL,3,2024-05,2680,67,synthetic
CMP-003285,Ruskin,FL,3,2024-06,2700,33,synthetic
CMP-003286,Ruskin,FL,3,2024-07,2690,40,synthetic
CMP-003287,Ruskin,FL,3,2024-08,2665,48,synthetic
CMP-003288,Ruskin,FL,3,2024-09,2620,41,synthetic
CMP-003289,Ruskin,FL,3,2024-10,2580,41,synthetic
CMP-003290,Ruskin,FL,3,2024-11,2550,66,synthetic
CMP-003291,Ruskin,FL,3,2024-12,2545,63,synthetic
CMP-003292,Ruskin,FL,3,2025-01,2560,25,synthetic
CMP-003293,Ruskin,FL,3,2025-02,2600,36,synthetic
CMP-003294,Ruskin,FL,3,2025-03,2650,52,synthetic
CMP-003295,Ruskin,FL,3,2025-04,2700,49,synthetic
CMP-003296,Ruskin,FL,3,2025-05,2740,54,synthetic
CMP-003297,Ruskin,FL,3,2025-06,2760,43,synthetic
CMP-003298,Ruskin,FL,3,2025-07,2750,35,synthetic
CMP-003299,Ruskin,FL,3,2025-08,2720,43,synthetic
CMP-003300,Ruskin,FL,3,2025-09,2680,63,synthetic
CMP-003301,Ruskin,FL,3,2025-10,2635,64,synthetic
CMP-003302,Ruskin,FL,3,2025-11,2605,57,synthetic
CMP-003303,Ruskin,FL,3,2025-12,2600,64,synthetic
CMP-003304,Ruskin,FL,3,2026-01,2615,67,synthetic
CMP-003305,Ruskin,FL,3,2026-02,2655,43,synthetic
CMP-003306,Ruskin,FL,3,2026-03,2710,52,synthetic
CMP-003307,Ruskin,FL,3,2026-04,2760,36,synthetic
CMP-003308,Ruskin,FL,3,2026-05,2800,37,synthetic
CMP-003309,Ruskin,FL,3,2026-06,2820,54,synthetic
CMP-003310,Ruskin,FL,3,2026-07,2810,61,synthetic
CMP-003311,Ruskin,FL,3,2026-08,2780,35,synthetic
CMP-003312,Ruskin,FL,3,2026-09,2735,40,synthetic
CMP-003313,Ruskin,FL,4,2023-10,2740,59,synthetic
CMP-003314,Ruskin,FL,4,2023-11,2710,62,synthetic
CMP-003315,Ruskin,FL,4,2023-12,2700,40,synthetic
CMP-003316,Ruskin,FL,4,2024-01,2720,55,synthetic
CMP-003317,Ruskin,FL,4,2024-02,2760,56,synthetic
CMP-003318,Ruskin,FL,4,2024-03,2815,61,synthetic
CMP-003319,Ruskin,FL,4,2024-04,2870,53,synthetic
CMP-003320,Ruskin,FL,4,2024-05,2910,46,synthetic
CMP-003321,Ruskin,FL,4,2024-06,2930,58,synthetic
CMP-003322,Ruskin,FL,4,2024-07,2920,63,synthetic
CMP-003323,Ruskin,FL,4,2024-08,2890,58,synthetic
CMP-003324,Ruskin,FL,4,2024-09,2845,41,synthetic
CMP-003325,Ruskin,FL,4,2024-10,2800,71,synthetic
CMP-003326,Ruskin,FL,4,2024-11,2770,46,synthetic
CMP-003327,Ruskin,FL,4,2024-12,2760,63,synthetic
CMP-003328,Ruskin,FL,4,2025-01,2780,68,synthetic
CMP-003329,Ruskin,FL,4,2025-02,2820,42,synthetic
CMP-003330,Ruskin,FL,4,2025-03,2875,33,synthetic
CMP-003331,Ruskin,FL,4,2025-04,2930,53,synthetic
CMP-003332,Ruskin,FL,4,2025-05,2975,55,synthetic
CMP-003333,Ruskin,FL,4,2025-06,2995,52,synthetic
CMP-003334,Ruskin,FL,4,2025-07,2985,28,synthetic
CMP-003335,Ruskin,FL,4,2025-08,2955,65,synthetic
CMP-003336,Ruskin,FL,4,2025-09,2905,49,synthetic
CMP-003337,Ruskin,FL,4,2025-10,2860,52,synthetic
CMP-003338,Ruskin,FL,4,2025-11,2830,29,synthetic
CMP-003339,Ruskin,FL,4,2025-12,2820,68,synthetic
CMP-003340,Ruskin,FL,4,2026-01,2840,34,synthetic
CMP-003341,Ruskin,FL,4,2026-02,2880,41,synthetic
CMP-003342,Ruskin,FL,4,2026-03,2940,42,synthetic
CMP-003343,Ruskin,FL,4,2026-04,2995,42,synthetic
CMP-003344,Ruskin,FL,4,2026-05,3040,50,synthetic
CMP-003345,Ruskin,FL,4,2026-06,3055,57,synthetic
CMP-003346,Ruskin,FL,4,2026-07,3050,48,synthetic
CMP-003347,Ruskin,FL,4,2026-08,3015,48,synthetic
CMP-003348,Ruskin,FL,4,2026-09,2970,67,synthetic
CMP-003349,Ruskin,FL,5,2023-10,2955,37,synthetic
CMP-003350,Ruskin,FL,5,2023-11,2920,23,synthetic
CMP-003351,Ruskin,FL,5,2023-12,2910,24,synthetic
CMP-003352,Ruskin,FL,5,2024-01,2930,49,synthetic
CMP-003353,Ruskin,FL,5,2024-02,2975,30,synthetic
CMP-003354,Ruskin,FL,5,2024-03,3035,26,synthetic
CMP-003355,Ruskin,FL,5,2024-04,3095,38,synthetic
CMP-003356,Ruskin,FL,5,2024-05,3135,29,synthetic
CMP-003357,Ruskin,FL,5,2024-06,3155,39,synthetic
CMP-003358,Ruskin,FL,5,2024-07,3150,53,synthetic
CMP-003359,Ruskin,FL,5,2024-08,3115,35,synthetic
CMP-003360,Ruskin,FL,5,2024-09,3065,52,synthetic
CMP-003361,Ruskin,FL,5,2024-10,3020,33,synthetic
CMP-003362,Ruskin,FL,5,2024-11,2985,53,synthetic
CMP-003363,Ruskin,FL,5,2024-12,2975,24,synthetic
CMP-003364,Ruskin,FL,5,2025-01,2995,39,synthetic
CMP-003365,Ruskin,FL,5,2025-02,3040,26,synthetic
CMP-003366,Ruskin,FL,5,2025-03,3100,50,synthetic
CMP-003367,Ruskin,FL,5,2025-04,3160,37,synthetic
CMP-003368,Ruskin,FL,5,2025-05,3205,23,synthetic
CMP-003369,Ruskin,FL,5,2025-06,3225,55,synthetic
CMP-003370,Ruskin,FL,5,2025-07,3220,29,synthetic
CMP-003371,Ruskin,FL,5,2025-08,3185,49,synthetic
CMP-003372,Ruskin,FL,5,2025-09,3135,33,synthetic
CMP-003373,Ruskin,FL,5,2025-10,3085,39,synthetic
CMP-003374,Ruskin,FL,5,2025-11,3050,43,synthetic
CMP-003375,Ruskin,FL,5,2025-12,3040,27,synthetic
CMP-003376,Ruskin,FL,5,2026-01,3060,48,synthetic
CMP-003377,Ruskin,FL,5,2026-02,3105,41,synthetic
CMP-003378,Ruskin,FL,5,2026-03,3170,31,synthetic
CMP-003379,Ruskin,FL,5,2026-04,3230,25,synthetic
CMP-003380,Ruskin,FL,5,2026-05,3275,33,synthetic
CMP-003381,Ruskin,FL,5,2026-06,3295,53,synthetic
CMP-003382,Ruskin,FL,5,2026-07,3290,41,synthetic
CMP-003383,Ruskin,FL,5,2026-08,3250,40,synthetic
CMP-003384,Ruskin,FL,5,2026-09,3200,31,synthetic
CMP-003385,Ruskin,FL,6,2023-10,3170,48,synthetic
CMP-003386,Ruskin,FL,6,2023-11,3130,64,synthetic
CMP-003387,Ruskin,FL,6,2023-12,3125,51,synthetic
CMP-003388,Ruskin,FL,6,2024-01,3145,41,synthetic
CMP-003389,Ruskin,FL,6,2024-02,3190,61,synthetic
CMP-003390,Ruskin,FL,6,2024-03,3255,48,synthetic
CMP-003391,Ruskin,FL,6,2024-04,3315,52,synthetic
CMP-003392,Ruskin,FL,6,2024-05,3365,39,synthetic
CMP-003393,Ruskin,FL,6,2024-06,3385,42,synthetic
CMP-003394,Ruskin,FL,6,2024-07,3380,79,synthetic
CMP-003395,Ruskin,FL,6,2024-08,3340,75,synthetic
CMP-003396,Ruskin,FL,6,2024-09,3290,35,synthetic
CMP-003397,Ruskin,FL,6,2024-10,3240,37,synthetic
CMP-003398,Ruskin,FL,6,2024-11,3200,49,synthetic
CMP-003399,Ruskin,FL,6,2024-12,3195,69,synthetic
CMP-003400,Ruskin,FL,6,2025-01,3215,62,synthetic
CMP-003401,Ruskin,FL,6,2025-02,3260,77,synthetic
CMP-003402,Ruskin,FL,6,2025-03,3325,38,synthetic
CMP-003403,Ruskin,FL,6,2025-04,3390,53,synthetic
CMP-003404,Ruskin,FL,6,2025-05,3440,86,synthetic
CMP-003405,Ruskin,FL,6,2025-06,3460,74,synthetic
CMP-003406,Ruskin,FL,6,2025-07,3450,73,synthetic
CMP-003407,Ruskin,FL,6,2025-08,3415,79,synthetic
CMP-003408,Ruskin,FL,6,2025-09,3360,62,synthetic
CMP-003409,Ruskin,FL,6,2025-10,3310,33,synthetic
CMP-003410,Ruskin,FL,6,2025-11,3270,54,synthetic
CMP-003411,Ruskin,FL,6,2025-12,3260,42,synthetic
CMP-003412,Ruskin,FL,6,2026-01,3285,81,synthetic
CMP-003413,Ruskin,FL,6,2026-02,3335,43,synthetic
CMP-003414,Ruskin,FL,6,2026-03,3400,33,synthetic
CMP-003415,Ruskin,FL,6,2026-04,3465,35,synthetic
CMP-003416,Ruskin,FL,6,2026-05,3515,86,synthetic
CMP-003417,Ruskin,FL,6,2026-06,3535,71,synthetic
CMP-003418,Ruskin,FL,6,2026-07,3525,66,synthetic
CMP-003419,Ruskin,FL,6,2026-08,3490,36,synthetic
CMP-003420,Ruskin,FL,6,2026-09,3435,79,synthetic
CMP-003421,San Antonio,TX,2,2023-10,1700,125,synthetic
CMP-003422,San Antonio,TX,2,2023-11,1685,101,synthetic
CMP-003423,San Antonio,TX,2,2023-12,1680,148,synthetic
CMP-003424,San Antonio,TX,2,2024-01,1695,163,synthetic
CMP-003425,San Antonio,TX,2,2024-02,1720,170,synthetic
CMP-003426,San Antonio,TX,2,2024-03,1760,78,synthetic
CMP-003427,San Antonio,TX,2,2024-04,1795,118,synthetic
CMP-003428,San Antonio,TX,2,2024-05,1825,120,synthetic
CMP-003429,San Antonio,TX,2,2024-06,1840,167,synthetic
CMP-003430,San Antonio,TX,2,2024-07,1835,90,synthetic
CMP-003431,San Antonio,TX,2,2024-08,1820,160,synthetic
CMP-003432,San Antonio,TX,2,2024-09,1795,111,synthetic
CMP-003433,San Antonio,TX,2,2024-10,1770,141,synthetic
CMP-003434,San Antonio,TX,2,2024-11,1750,163,synthetic
CMP-003435,San Antonio,TX,2,2024-12,1750,88,synthetic
CMP-003436,San Antonio,TX,2,2025-01,1760,78,synthetic
CMP-003437,San Antonio,TX,2,2025-02,1790,160,synthetic
CMP-003438,San Antonio,TX,2,2025-03,1830,92,synthetic
CMP-003439,San Antonio,TX,2,2025-04,1865,114,synthetic
CMP-003440,San Antonio,TX,2,2025-05,1895,119,synthetic
CMP-003441,San Antonio,TX,2,2025-06,1910,90,synthetic
CMP-003442,San Antonio,TX,2,2025-07,1910,148,synthetic
CMP-003443,San Antonio,TX,2,2025-08,1890,108,synthetic
CMP-003444,San Antonio,TX,2,2025-09,1865,148,synthetic
CMP-003445,San Antonio,TX,2,2025-10,1835,136,synthetic
CMP-003446,San Antonio,TX,2,2025-11,1820,84,synthetic
CMP-003447,San Antonio,TX,2,2025-12,1815,102,synthetic
CMP-003448,San Antonio,TX,2,2026-01,1830,154,synthetic
CMP-003449,San Antonio,TX,2,2026-02,1860,121,synthetic
CMP-003450,San Antonio,TX,2,2026-03,1900,99,synthetic
CMP-003451,San Antonio,TX,2,2026-04,1935,111,synthetic
CMP-003452,San Antonio,TX,2,2026-05,1965,107,synthetic
CMP-003453,San Antonio,TX,2,2026-06,1980,65,synthetic
CMP-003454,San Antonio,TX,2,2026-07,1980,76,synthetic
CMP-003455,San Antonio,TX,2,2026-08,1960,144,synthetic
CMP-003456,San Antonio,TX,2,2026-09,1935,73,synthetic
CMP-003457,San Antonio,TX,3,2023-10,1845,259,synthetic
CMP-003458,San Antonio,TX,3,2023-11,1825,320,synthetic
CMP-003459,San Antonio,TX,3,2023-12,1825,359,synthetic
CMP-003460,San Antonio,TX,3,2024-01,1840,353,synthetic
CMP-003461,San Antonio,TX,3,2024-02,1870,194,synthetic
CMP-003462,San Antonio,TX,3,2024-03,1910,339,synthetic
CMP-003463,San Antonio,TX,3,2024-04,1950,365,synthetic
CMP-003464,San Antonio,TX,3,2024-05,1980,152,synthetic
CMP-003465,San Antonio,TX,3,2024-06,1995,290,synthetic
CMP-003466,San Antonio,TX,3,2024-07,1990,170,synthetic
CMP-003467,San Antonio,TX,3,2024-08,1975,217,synthetic
CMP-003468,San Antonio,TX,3,2024-09,1945,333,synthetic
CMP-003469,San Antonio,TX,3,2024-10,1920,243,synthetic
CMP-003470,San Antonio,TX,3,2024-11,1900,319,synthetic
CMP-003471,San Antonio,TX,3,2024-12,1895,315,synthetic
CMP-003472,San Antonio,TX,3,2025-01,1910,276,synthetic
CMP-003473,San Antonio,TX,3,2025-02,1945,195,synthetic
CMP-003474,San Antonio,TX,3,2025-03,1985,317,synthetic
CMP-003475,San Antonio,TX,3,2025-04,2025,277,synthetic
CMP-003476,San Antonio,TX,3,2025-05,2055,388,synthetic
CMP-003477,San Antonio,TX,3,2025-06,2075,165,synthetic
CMP-003478,San Antonio,TX,3,2025-07,2070,373,synthetic
CMP-003479,San Antonio,TX,3,2025-08,2050,246,synthetic
CMP-003480,San Antonio,TX,3,2025-09,2020,353,synthetic
CMP-003481,San Antonio,TX,3,2025-10,1990,234,synthetic
CMP-003482,San Antonio,TX,3,2025-11,1970,345,synthetic
CMP-003483,San Antonio,TX,3,2025-12,1970,177,synthetic
CMP-003484,San Antonio,TX,3,2026-01,1985,367,synthetic
CMP-003485,San Antonio,TX,3,2026-02,2015,342,synthetic
CMP-003486,San Antonio,TX,3,2026-03,2060,259,synthetic
CMP-003487,San Antonio,TX,3,2026-04,2100,258,synthetic
CMP-003488,San Antonio,TX,3,2026-05,2135,202,synthetic
CMP-003489,San Antonio,TX,3,2026-06,2150,316,synthetic
CMP-003490,San Antonio,TX,3,2026-07,2150,366,synthetic
CMP-003491,San Antonio,TX,3,2026-08,2125,326,synthetic
CMP-003492,San Antonio,TX,3,2026-09,2095,321,synthetic
CMP-003493,San Antonio,TX,4,2023-10,1990,108,synthetic
CMP-003494,San Antonio,TX,4,2023-11,1970,142,synthetic
CMP-003495,San Antonio,TX,4,2023-12,1965,93,synthetic
CMP-003496,San Antonio,TX,4,2024-01,1980,191,synthetic
CMP-003497,San Antonio,TX,4,2024-02,2015,122,synthetic
CMP-003498,San Antonio,TX,4,2024-03,2060,118,synthetic
CMP-003499,San Antonio,TX,4,2024-04,2100,125,synthetic
CMP-003500,San Antonio,TX,4,2024-05,2135,174,synthetic
CMP-003501,San Antonio,TX,4,2024-06,2150,108,synthetic
CMP-003502,San Antonio,TX,4,2024-07,2150,213,synthetic
CMP-003503,San Antonio,TX,4,2024-08,2130,143,synthetic
CMP-003504,San Antonio,TX,4,2024-09,2100,146,synthetic
CMP-003505,San Antonio,TX,4,2024-10,2070,159,synthetic
CMP-003506,San Antonio,TX,4,2024-11,2050,205,synthetic
CMP-003507,San Antonio,TX,4,2024-12,2045,137,synthetic
CMP-003508,San Antonio,TX,4,2025-01,2060,129,synthetic
CMP-003509,San Antonio,TX,4,2025-02,2095,142,synthetic
CMP-003510,San Antonio,TX,4,2025-03,2140,164,synthetic
CMP-003511,San Antonio,TX,4,2025-04,2185,155,synthetic
CMP-003512,San Antonio,TX,4,2025-05,2220,123,synthetic
CMP-003513,San Antonio,TX,4,2025-06,2235,170,synthetic
CMP-003514,San Antonio,TX,4,2025-07,2230,209,synthetic
CMP-003515,San Antonio,TX,4,2025-08,2210,83,synthetic
CMP-003516,San Antonio,TX,4,2025-09,2180,216,synthetic
CMP-003517,San Antonio,TX,4,2025-10,2150,143,synthetic
CMP-003518,San Antonio,TX,4,2025-11,2125,166,synthetic
CMP-003519,San Antonio,TX,4,2025-12,2125,87,synthetic
CMP-003520,San Antonio,TX,4,2026-01,2140,197,synthetic
CMP-003521,San Antonio,TX,4,2026-02,2175,218,synthetic
CMP-003522,San Antonio,TX,4,2026-03,2220,216,synthetic
CMP-003523,San Antonio,TX,4,2026-04,2265,97,synthetic
CMP-003524,San Antonio,TX,4,2026-05,2300,184,synthetic
CMP-003525,San Antonio,TX,4,2026-06,2320,175,synthetic
CMP-003526,San Antonio,TX,4,2026-07,2315,166,synthetic
CMP-003527,San Antonio,TX,4,2026-08,2295,160,synthetic
CMP-003528,San Antonio,TX,4,2026-09,2260,103,synthetic
CMP-003529,Smyrna,TN,3,2023-10,2350,179,synthetic
CMP-003530,Smyrna,TN,3,2023-11,2330,124,synthetic
CMP-003531,Smyrna,TN,3,2023-12,2325,192,synthetic
CMP-003532,Smyrna,TN,3,2024-01,2345,132,synthetic
CMP-003533,Smyrna,TN,3,2024-02,2385,126,synthetic
CMP-003534,Smyrna,TN,3,2024-03,2435,120,synthetic
CMP-003535,Smyrna,TN,3,2024-04,2490,158,synthetic
CMP-003536,Smyrna,TN,3,2024-05,2530,153,synthetic
CMP-003537,Smyrna,TN,3,2024-06,2550,172,synthetic
CMP-003538,Smyrna,TN,3,2024-07,2545,190,synthetic
CMP-003539,Smyrna,TN,3,2024-08,2525,148,synthetic
CMP-003540,Smyrna,TN,3,2024-09,2490,187,synthetic
CMP-003541,Smyrna,TN,3,2024-10,2455,138,synthetic
CMP-003542,Smyrna,TN,3,2024-11,2430,141,synthetic
CMP-003543,Smyrna,TN,3,2024-12,2425,158,synthetic
CMP-003544,Smyrna,TN,3,2025-01,2445,153,synthetic
CMP-003545,Smyrna,TN,3,2025-02,2485,177,synthetic
CMP-003546,Smyrna,TN,3,2025-03,2540,186,synthetic
CMP-003547,Smyrna,TN,3,2025-04,2590,172,synthetic
CMP-003548,Smyrna,TN,3,2025-05,2635,165,synthetic
CMP-003549,Smyrna,TN,3,2025-06,2655,99,synthetic
CMP-003550,Smyrna,TN,3,2025-07,2650,177,synthetic
CMP-003551,Smyrna,TN,3,2025-08,2625,129,synthetic
CMP-003552,Smyrna,TN,3,2025-09,2590,191,synthetic
CMP-003553,Smyrna,TN,3,2025-10,2555,91,synthetic
CMP-003554,Smyrna,TN,3,2025-11,2530,114,synthetic
CMP-003555,Smyrna,TN,3,2025-12,2525,88,synthetic
CMP-003556,Smyrna,TN,3,2026-01,2545,103,synthetic
CMP-003557,Smyrna,TN,3,2026-02,2585,119,synthetic
CMP-003558,Smyrna,TN,3,2026-03,2640,151,synthetic
CMP-003559,Smyrna,TN,3,2026-04,2695,99,synthetic
CMP-003560,Smyrna,TN,3,2026-05,2740,96,synthetic
CMP-003561,Smyrna,TN,3,2026-06,2760,112,synthetic
CMP-003562,Smyrna,TN,3,2026-07,2755,103,synthetic
CMP-003563,Smyrna,TN,3,2026-08,2730,170,synthetic
CMP-003564,Smyrna,TN,3,2026-09,2695,159,synthetic
CMP-003565,Spring Hill,FL,3,2023-10,2100,57,synthetic
CMP-003566,Spring Hill,FL,3,2023-11,2080,34,synthetic
CMP-003567,Spring Hill,FL,3,2023-12,2075,67,synthetic
CMP-003568,Spring Hill,FL,3,2024-01,2090,59,synthetic
CMP-003569,Spring Hill,FL,3,2024-02,2120,66,synthetic
CMP-003570,Spring Hill,FL,3,2024-03,2165,51,synthetic
CMP-003571,Spring Hill,FL,3,2024-04,2210,38,synthetic
CMP-003572,Spring Hill,FL,3,2024-05,2240,39,synthetic
CMP-003573,Spring Hill,FL,3,2024-06,2260,47,synthetic
CMP-003574,Spring Hill,FL,3,2024-07,2255,53,synthetic
CMP-003575,Spring Hill,FL,3,2024-08,2230,38,synthetic
CMP-003576,Spring Hill,FL,3,2024-09,2200,65,synthetic
CMP-003577,Spring Hill,FL,3,2024-10,2165,66,synthetic
CMP-003578,Spring Hill,FL,3,2024-11,2140,30,synthetic
CMP-003579,Spring Hill,FL,3,2024-12,2135,40,synthetic
CMP-003580,Spring Hill,FL,3,2025-01,2155,34,synthetic
CMP-003581,Spring Hill,FL,3,2025-02,2185,51,synthetic
CMP-003582,Spring Hill,FL,3,2025-03,2230,35,synthetic
CMP-003583,Spring Hill,FL,3,2025-04,2275,40,synthetic
CMP-003584,Spring Hill,FL,3,2025-05,2310,36,synthetic
CMP-003585,Spring Hill,FL,3,2025-06,2325,67,synthetic
CMP-003586,Spring Hill,FL,3,2025-07,2320,61,synthetic
CMP-003587,Spring Hill,FL,3,2025-08,2300,28,synthetic
CMP-003588,Spring Hill,FL,3,2025-09,2265,52,synthetic
CMP-003589,Spring Hill,FL,3,2025-10,2230,52,synthetic
CMP-003590,Spring Hill,FL,3,2025-11,2205,61,synthetic
CMP-003591,Spring Hill,FL,3,2025-12,2200,36,synthetic
CMP-003592,Spring Hill,FL,3,2026-01,2220,52,synthetic
CMP-003593,Spring Hill,FL,3,2026-02,2255,66,synthetic
CMP-003594,Spring Hill,FL,3,2026-03,2300,67,synthetic
CMP-003595,Spring Hill,FL,3,2026-04,2345,64,synthetic
CMP-003596,Spring Hill,FL,3,2026-05,2380,43,synthetic
CMP-003597,Spring Hill,FL,3,2026-06,2395,26,synthetic
CMP-003598,Spring Hill,FL,3,2026-07,2390,28,synthetic
CMP-003599,Spring Hill,FL,3,2026-08,2365,27,synthetic
CMP-003600,Spring Hill,FL,3,2026-09,2330,43,synthetic
CMP-003601,Spring Hill,FL,4,2023-10,2280,59,synthetic
CMP-003602,Spring Hill,FL,4,2023-11,2255,51,synthetic
CMP-003603,Spring Hill,FL,4,2023-12,2250,24,synthetic
CMP-003604,Spring Hill,FL,4,2024-01,2265,51,synthetic
CMP-003605,Spring Hill,FL,4,2024-02,2300,56,synthetic
CMP-003606,Spring Hill,FL,4,2024-03,2350,53,synthetic
CMP-003607,Spring Hill,FL,4,2024-04,2395,26,synthetic
CMP-003608,Spring Hill,FL,4,2024-05,2430,42,synthetic
CMP-003609,Spring Hill,FL,4,2024-06,2450,27,synthetic
CMP-003610,Spring Hill,FL,4,2024-07,2445,29,synthetic
CMP-003611,Spring Hill,FL,4,2024-08,2420,60,synthetic
CMP-003612,Spring Hill,FL,4,2024-09,2385,31,synthetic
CMP-003613,Spring Hill,FL,4,2024-10,2350,26,synthetic
CMP-003614,Spring Hill,FL,4,2024-11,2325,39,synthetic
CMP-003615,Spring Hill,FL,4,2024-12,2320,37,synthetic
CMP-003616,Spring Hill,FL,4,2025-01,2335,37,synthetic
CMP-003617,Spring Hill,FL,4,2025-02,2375,39,synthetic
CMP-003618,Spring Hill,FL,4,2025-03,2420,27,synthetic
CMP-003619,Spring Hill,FL,4,2025-04,2470,28,synthetic
CMP-003620,Spring Hill,FL,4,2025-05,2505,55,synthetic
CMP-003621,Spring Hill,FL,4,2025-06,2525,32,synthetic
CMP-003622,Spring Hill,FL,4,2025-07,2520,32,synthetic
CMP-003623,Spring Hill,FL,4,2025-08,2495,30,synthetic
CMP-003624,Spring Hill,FL,4,2025-09,2455,42,synthetic
CMP-003625,Spring Hill,FL,4,2025-10,2420,61,synthetic
CMP-003626,Spring Hill,FL,4,2025-11,2395,44,synthetic
CMP-003627,Spring Hill,FL,4,2025-12,2390,57,synthetic
CMP-003628,Spring Hill,FL,4,2026-01,2405,51,synthetic
CMP-003629,Spring Hill,FL,4,2026-02,2445,27,synthetic
CMP-003630,Spring Hill,FL,4,2026-03,2495,54,synthetic
CMP-003631,Spring Hill,FL,4,2026-04,2545,28,synthetic
CMP-003632,Spring Hill,FL,4,2026-05,2580,42,synthetic
CMP-003633,Spring Hill,FL,4,2026-06,2600,43,synthetic
