expenseId,propertyId,communitySlug,scope,category,date,amount,glCode
EXP-056250,PROP-02084,addenbrook,property,Marketing,2023-11-15,155,GL-MARKET
EXP-056251,PROP-02084,addenbrook,property,Marketing,2026-05-10,341,GL-MARKET
EXP-056252,PROP-02084,addenbrook,property,Marketing,2025-02-25,573,GL-MARKET
EXP-056253,PROP-02084,addenbrook,property,Marketing,2026-01-24,763,GL-MARKET
EXP-056254,PROP-02084,addenbrook,property,Legal,2024-08-05,2233,GL-LEGAL
EXP-056255,PROP-02084,addenbrook,property,Legal,2023-11-20,896,GL-LEGAL
EXP-056256,PROP-02084,addenbrook,property,CapEx,2025-12-06,3573,GL-CAPEX
EXP-056257,PROP-02084,addenbrook,property,CapEx,2023-10-17,3412,GL-CAPEX
EXP-056258,PROP-02084,addenbrook,property,Turn,2024-05-13,2202,GL-TURN
EXP-056259,PROP-02084,addenbrook,property,Turn,2024-05-18,4237,GL-TURN
EXP-056260,PROP-02084,addenbrook,property,Turn,2023-10-27,4599,GL-TURN
EXP-056261,PROP-02085,addenbrook,property,HOA,2023-10-01,192,GL-HOA
EXP-056262,PROP-02085,addenbrook,property,HOA,2024-01-01,198,GL-HOA
EXP-056263,PROP-02085,addenbrook,property,Insurance,2024-01-01,1084,GL-INSURA
EXP-056264,PROP-02085,addenbrook,property,HOA,2024-04-01,189,GL-HOA
EXP-056265,PROP-02085,addenbrook,property,HOA,2024-07-01,189,GL-HOA
EXP-056266,PROP-02085,addenbrook,property,HOA,2024-10-01,195,GL-HOA
EXP-056267,PROP-02085,addenbrook,property,HOA,2025-01-01,192,GL-HOA
EXP-056268,PROP-02085,addenbrook,property,Insurance,2025-01-01,1053,GL-INSURA
EXP-056269,PROP-02085,addenbrook,property,HOA,2025-04-01,199,GL-HOA
EXP-056270,PROP-02085,addenbrook,property,HOA,2025-07-01,195,GL-HOA
EXP-056271,PROP-02085,addenbrook,property,HOA,2025-10-01,196,GL-HOA
EXP-056272,PROP-02085,addenbrook,property,HOA,2026-01-01,193,GL-HOA
EXP-056273,PROP-02085,addenbrook,property,Insurance,2026-01-01,1002,GL-INSURA
EXP-056274,PROP-02085,addenbrook,property,HOA,2026-04-01,195,GL-HOA
EXP-056275,PROP-02085,addenbrook,property,HOA,2026-07-01,192,GL-HOA
EXP-056276,PROP-02085,addenbrook,property,Utilities,2024-05-01,220,GL-UTILIT
EXP-056277,PROP-02085,addenbrook,property,Utilities,2024-06-01,287,GL-UTILIT
EXP-056278,PROP-02085,addenbrook,property,Utilities,2026-07-01,203,GL-UTILIT
EXP-056279,PROP-02085,addenbrook,property,Marketing,2023-10-12,258,GL-MARKET
EXP-056280,PROP-02085,addenbrook,property,Marketing,2025-03-19,385,GL-MARKET
EXP-056281,PROP-02085,addenbrook,property,Marketing,2024-09-04,559,GL-MARKET
EXP-056282,PROP-02085,addenbrook,property,Legal,2026-04-09,322,GL-LEGAL
EXP-056283,PROP-02085,addenbrook,property,Legal,2026-08-10,582,GL-LEGAL
EXP-056284,PROP-02085,addenbrook,property,Legal,2025-03-26,1590,GL-LEGAL
EXP-056285,PROP-02085,addenbrook,property,CapEx,2025-08-19,4896,GL-CAPEX
EXP-056286,PROP-02085,addenbrook,property,CapEx,2025-08-08,5512,GL-CAPEX
EXP-056287,PROP-02085,addenbrook,property,CapEx,2025-11-26,2167,GL-CAPEX
EXP-056288,PROP-02085,addenbrook,property,Turn,2026-06-27,722,GL-TURN
EXP-056289,PROP-02085,addenbrook,property,Turn,2025-06-23,4228,GL-TURN
EXP-056290,PROP-02085,addenbrook,property,Turn,2023-11-19,2230,GL-TURN
EXP-056291,PROP-02086,arcilla-ridge,property,HOA,2023-10-01,252,GL-HOA
EXP-056292,PROP-02086,arcilla-ridge,property,HOA,2024-01-01,264,GL-HOA
EXP-056293,PROP-02086,arcilla-ridge,property,Insurance,2024-01-01,1095,GL-INSURA
EXP-056294,PROP-02086,arcilla-ridge,property,HOA,2024-04-01,261,GL-HOA
EXP-056295,PROP-02086,arcilla-ridge,property,HOA,2024-07-01,255,GL-HOA
EXP-056296,PROP-02086,arcilla-ridge,property,HOA,2024-10-01,261,GL-HOA
EXP-056297,PROP-02086,arcilla-ridge,property,HOA,2025-01-01,261,GL-HOA
EXP-056298,PROP-02086,arcilla-ridge,property,Insurance,2025-01-01,1164,GL-INSURA
EXP-056299,PROP-02086,arcilla-ridge,property,HOA,2025-04-01,260,GL-HOA
EXP-056300,PROP-02086,arcilla-ridge,property,HOA,2025-07-01,256,GL-HOA
EXP-056301,PROP-02086,arcilla-ridge,property,HOA,2025-10-01,255,GL-HOA
EXP-056302,PROP-02086,arcilla-ridge,property,HOA,2026-01-01,256,GL-HOA
EXP-056303,PROP-02086,arcilla-ridge,property,Insurance,2026-01-01,1071,GL-INSURA
EXP-056304,PROP-02086,arcilla-ridge,property,HOA,2026-04-01,254,GL-HOA
EXP-056305,PROP-02086,arcilla-ridge,property,HOA,2026-07-01,250,GL-HOA
EXP-056306,PROP-02086,arcilla-ridge,property,Utilities,2026-06-01,149,GL-UTILIT
EXP-056307,PROP-02086,arcilla-ridge,property,Marketing,2025-10-25,364,GL-MARKET
EXP-056308,PROP-02086,arcilla-ridge,property,Marketing,2024-04-29,678,GL-MARKET
EXP-056309,PROP-02086,arcilla-ridge,property,Marketing,2024-08-03,109,GL-MARKET
EXP-056310,PROP-02086,arcilla-ridge,property,Legal,2026-06-11,1107,GL-LEGAL
EXP-056311,PROP-02086,arcilla-ridge,property,Legal,2024-11-28,894,GL-LEGAL
EXP-056312,PROP-02086,arcilla-ridge,property,Legal,2025-04-28,1141,GL-LEGAL
EXP-056313,PROP-02086,arcilla-ridge,property,CapEx,2025-04-12,8852,GL-CAPEX
EXP-056314,PROP-02086,arcilla-ridge,property,CapEx,2025-08-13,4971,GL-CAPEX
EXP-056315,PROP-02086,arcilla-ridge,property,Turn,2026-05-23,1768,GL-TURN
EXP-056316,PROP-02086,arcilla-ridge,property,Turn,2024-10-19,2361,GL-TURN
EXP-056317,PROP-02087,arcilla-ridge,property,HOA,2023-10-01,184,GL-HOA
EXP-056318,PROP-02087,arcilla-ridge,property,HOA,2024-01-01,191,GL-HOA
EXP-056319,PROP-02087,arcilla-ridge,property,Insurance,2024-01-01,1728,GL-INSURA
EXP-056320,PROP-02087,arcilla-ridge,property,HOA,2024-04-01,183,GL-HOA
EXP-056321,PROP-02087,arcilla-ridge,property,HOA,2024-07-01,186,GL-HOA
EXP-056322,PROP-02087,arcilla-ridge,property,HOA,2024-10-01,186,GL-HOA
EXP-056323,PROP-02087,arcilla-ridge,property,HOA,2025-01-01,183,GL-HOA
EXP-056324,PROP-02087,arcilla-ridge,property,Insurance,2025-01-01,1594,GL-INSURA
EXP-056325,PROP-02087,arcilla-ridge,property,HOA,2025-04-01,181,GL-HOA
EXP-056326,PROP-02087,arcilla-ridge,property,HOA,2025-07-01,186,GL-HOA
EXP-056327,PROP-02087,arcilla-ridge,property,HOA,2025-10-01,185,GL-HOA
EXP-056328,PROP-02087,arcilla-ridge,property,HOA,2026-01-01,190,GL-HOA
EXP-056329,PROP-02087,arcilla-ridge,property,Insurance,2026-01-01,1826,GL-INSURA
EXP-056330,PROP-02087,arcilla-ridge,property,HOA,2026-04-01,191,GL-HOA
EXP-056331,PROP-02087,arcilla-ridge,property,HOA,2026-07-01,191,GL-HOA
EXP-056332,PROP-02087,arcilla-ridge,property,Marketing,2025-07-28,361,GL-MARKET
EXP-056333,PROP-02087,arcilla-ridge,property,Marketing,2026-04-10,650,GL-MARKET
EXP-056334,PROP-02087,arcilla-ridge,property,Marketing,2024-02-16,350,GL-MARKET
EXP-056335,PROP-02087,arcilla-ridge,property,Marketing,2024-08-08,508,GL-MARKET
EXP-056336,PROP-02087,arcilla-ridge,property,Marketing,2024-03-23,193,GL-MARKET
EXP-056337,PROP-02087,arcilla-ridge,property,Legal,2026-04-10,2167,GL-LEGAL
EXP-056338,PROP-02087,arcilla-ridge,property,Legal,2025-10-27,1298,GL-LEGAL
EXP-056339,PROP-02087,arcilla-ridge,property,CapEx,2026-08-12,8697,GL-CAPEX
EXP-056340,PROP-02087,arcilla-ridge,property,CapEx,2025-04-17,3066,GL-CAPEX
EXP-056341,PROP-02087,arcilla-ridge,property,CapEx,2024-03-08,3385,GL-CAPEX
EXP-056342,PROP-02087,arcilla-ridge,property,Turn,2024-05-31,2034,GL-TURN
EXP-056343,PROP-02087,arcilla-ridge,property,Turn,2026-09-13,2637,GL-TURN
EXP-056344,PROP-02088,arcilla-ridge,property,HOA,2023-10-01,225,GL-HOA
EXP-056345,PROP-02088,arcilla-ridge,property,HOA,2024-01-01,223,GL-HOA
EXP-056346,PROP-02088,arcilla-ridge,property,Insurance,2024-01-01,1644,GL-INSURA
EXP-056347,PROP-02088,arcilla-ridge,property,HOA,2024-04-01,227,GL-HOA
EXP-056348,PROP-02088,arcilla-ridge,property,HOA,2024-07-01,224,GL-HOA
EXP-056349,PROP-02088,arcilla-ridge,property,HOA,2024-10-01,225,GL-HOA
EXP-056350,PROP-02088,arcilla-ridge,property,HOA,2025-01-01,217,GL-HOA
EXP-056351,PROP-02088,arcilla-ridge,property,Insurance,2025-01-01,1627,GL-INSURA
EXP-056352,PROP-02088,arcilla-ridge,property,HOA,2025-04-01,229,GL-HOA
EXP-056353,PROP-02088,arcilla-ridge,property,HOA,2025-07-01,229,GL-HOA
EXP-056354,PROP-02088,arcilla-ridge,property,HOA,2025-10-01,217,GL-HOA
EXP-056355,PROP-02088,arcilla-ridge,property,HOA,2026-01-01,225,GL-HOA
EXP-056356,PROP-02088,arcilla-ridge,property,Insurance,2026-01-01,1603,GL-INSURA
EXP-056357,PROP-02088,arcilla-ridge,property,HOA,2026-04-01,227,GL-HOA
EXP-056358,PROP-02088,arcilla-ridge,property,HOA,2026-07-01,219,GL-HOA
EXP-056359,PROP-02088,arcilla-ridge,property,Utilities,2024-09-01,133,GL-UTILIT
EXP-056360,PROP-02088,arcilla-ridge,property,Utilities,2025-10-01,257,GL-UTILIT
EXP-056361,PROP-02088,arcilla-ridge,property,Utilities,2025-11-01,164,GL-UTILIT
EXP-056362,PROP-02088,arcilla-ridge,property,Marketing,2023-10-23,745,GL-MARKET
EXP-056363,PROP-02088,arcilla-ridge,property,Marketing,2023-11-17,250,GL-MARKET
EXP-056364,PROP-02088,arcilla-ridge,property,Marketing,2024-07-04,558,GL-MARKET
EXP-056365,PROP-02088,arcilla-ridge,property,Marketing,2024-08-15,484,GL-MARKET
EXP-056366,PROP-02088,arcilla-ridge,property,Legal,2024-09-06,634,GL-LEGAL
EXP-056367,PROP-02088,arcilla-ridge,property,Legal,2024-11-13,1113,GL-LEGAL
EXP-056368,PROP-02088,arcilla-ridge,property,CapEx,2026-01-31,5070,GL-CAPEX
EXP-056369,PROP-02088,arcilla-ridge,property,CapEx,2026-02-27,9770,GL-CAPEX
EXP-056370,PROP-02088,arcilla-ridge,property,CapEx,2023-10-26,1925,GL-CAPEX
EXP-056371,PROP-02088,arcilla-ridge,property,Turn,2023-11-10,2151,GL-TURN
EXP-056372,PROP-02088,arcilla-ridge,property,Turn,2024-05-22,3263,GL-TURN
EXP-056373,PROP-02089,arcilla-ridge,property,HOA,2023-10-01,214,GL-HOA
EXP-056374,PROP-02089,arcilla-ridge,property,HOA,2024-01-01,215,GL-HOA
EXP-056375,PROP-02089,arcilla-ridge,property,Insurance,2024-01-01,1877,GL-INSURA
EXP-056376,PROP-02089,arcilla-ridge,property,HOA,2024-04-01,209,GL-HOA
EXP-056377,PROP-02089,arcilla-ridge,property,HOA,2024-07-01,205,GL-HOA
EXP-056378,PROP-02089,arcilla-ridge,property,HOA,2024-10-01,209,GL-HOA
EXP-056379,PROP-02089,arcilla-ridge,property,HOA,2025-01-01,209,GL-HOA
EXP-056380,PROP-02089,arcilla-ridge,property,Insurance,2025-01-01,1817,GL-INSURA
EXP-056381,PROP-02089,arcilla-ridge,property,HOA,2025-04-01,206,GL-HOA
EXP-056382,PROP-02089,arcilla-ridge,property,HOA,2025-07-01,204,GL-HOA
EXP-056383,PROP-02089,arcilla-ridge,property,HOA,2025-10-01,210,GL-HOA
EXP-056384,PROP-02089,arcilla-ridge,property,HOA,2026-01-01,213,GL-HOA
EXP-056385,PROP-02089,arcilla-ridge,property,Insurance,2026-01-01,1909,GL-INSURA
EXP-056386,PROP-02089,arcilla-ridge,property,HOA,2026-04-01,207,GL-HOA
EXP-056387,PROP-02089,arcilla-ridge,property,HOA,2026-07-01,208,GL-HOA
EXP-056388,PROP-02089,arcilla-ridge,property,Marketing,2025-10-25,317,GL-MARKET
EXP-056389,PROP-02089,arcilla-ridge,property,Marketing,2025-01-22,424,GL-MARKET
EXP-056390,PROP-02089,arcilla-ridge,property,Marketing,2024-12-30,486,GL-MARKET
EXP-056391,PROP-02089,arcilla-ridge,property,Marketing,2024-10-15,208,GL-MARKET
EXP-056392,PROP-02089,arcilla-ridge,property,Marketing,2026-08-30,429,GL-MARKET
EXP-056393,PROP-02089,arcilla-ridge,property,Marketing,2026-02-23,421,GL-MARKET
EXP-056394,PROP-02089,arcilla-ridge,property,Marketing,2024-08-31,197,GL-MARKET
EXP-056395,PROP-02089,arcilla-ridge,property,Legal,2026-09-26,746,GL-LEGAL
EXP-056396,PROP-02089,arcilla-ridge,property,CapEx,2024-12-16,5074,GL-CAPEX
EXP-056397,PROP-02089,arcilla-ridge,property,Turn,2024-03-09,860,GL-TURN
EXP-056398,PROP-02089,arcilla-ridge,property,Turn,2026-09-16,3837,GL-TURN
EXP-056399,PROP-02090,arcilla-ridge,property,HOA,2023-10-01,121,GL-HOA
EXP-056400,PROP-02090,arcilla-ridge,property,HOA,2024-01-01,119,GL-HOA
EXP-056401,PROP-02090,arcilla-ridge,property,Insurance,2024-01-01,2085,GL-INSURA
EXP-056402,PROP-02090,arcilla-ridge,property,HOA,2024-04-01,115,GL-HOA
EXP-056403,PROP-02090,arcilla-ridge,property,HOA,2024-07-01,119,GL-HOA
EXP-056404,PROP-02090,arcilla-ridge,property,HOA,2024-10-01,117,GL-HOA
EXP-056405,PROP-02090,arcilla-ridge,property,HOA,2025-01-01,121,GL-HOA
EXP-056406,PROP-02090,arcilla-ridge,property,Insurance,2025-01-01,2273,GL-INSURA
EXP-056407,PROP-02090,arcilla-ridge,property,HOA,2025-04-01,119,GL-HOA
EXP-056408,PROP-02090,arcilla-ridge,property,HOA,2025-07-01,122,GL-HOA
EXP-056409,PROP-02090,arcilla-ridge,property,HOA,2025-10-01,118,GL-HOA
EXP-056410,PROP-02090,arcilla-ridge,property,HOA,2026-01-01,116,GL-HOA
EXP-056411,PROP-02090,arcilla-ridge,property,Insurance,2026-01-01,2311,GL-INSURA
EXP-056412,PROP-02090,arcilla-ridge,property,HOA,2026-04-01,115,GL-HOA
EXP-056413,PROP-02090,arcilla-ridge,property,HOA,2026-07-01,119,GL-HOA
EXP-056414,PROP-02090,arcilla-ridge,property,Utilities,2023-12-01,207,GL-UTILIT
EXP-056415,PROP-02090,arcilla-ridge,property,Utilities,2026-01-01,279,GL-UTILIT
EXP-056416,PROP-02090,arcilla-ridge,property,Utilities,2026-02-01,120,GL-UTILIT
EXP-056417,PROP-02090,arcilla-ridge,property,Marketing,2024-07-01,562,GL-MARKET
EXP-056418,PROP-02090,arcilla-ridge,property,Marketing,2026-09-04,532,GL-MARKET
EXP-056419,PROP-02090,arcilla-ridge,property,Marketing,2024-01-04,297,GL-MARKET
EXP-056420,PROP-02090,arcilla-ridge,property,Marketing,2026-01-06,440,GL-MARKET
EXP-056421,PROP-02090,arcilla-ridge,property,Legal,2025-01-05,1203,GL-LEGAL
EXP-056422,PROP-02090,arcilla-ridge,property,CapEx,2025-09-07,3856,GL-CAPEX
EXP-056423,PROP-02090,arcilla-ridge,property,Turn,2024-04-27,1825,GL-TURN
EXP-056424,PROP-02090,arcilla-ridge,property,Turn,2024-02-09,3562,GL-TURN
EXP-056425,PROP-02091,arcilla-ridge,property,HOA,2023-10-01,135,GL-HOA
EXP-056426,PROP-02091,arcilla-ridge,property,HOA,2024-01-01,138,GL-HOA
EXP-056427,PROP-02091,arcilla-ridge,property,Insurance,2024-01-01,2231,GL-INSURA
EXP-056428,PROP-02091,arcilla-ridge,property,HOA,2024-04-01,138,GL-HOA
EXP-056429,PROP-02091,arcilla-ridge,property,HOA,2024-07-01,136,GL-HOA
EXP-056430,PROP-02091,arcilla-ridge,property,HOA,2024-10-01,137,GL-HOA
EXP-056431,PROP-02091,arcilla-ridge,property,HOA,2025-01-01,137,GL-HOA
EXP-056432,PROP-02091,arcilla-ridge,property,Insurance,2025-01-01,2338,GL-INSURA
EXP-056433,PROP-02091,arcilla-ridge,property,HOA,2025-04-01,141,GL-HOA
EXP-056434,PROP-02091,arcilla-ridge,property,HOA,2025-07-01,134,GL-HOA
EXP-056435,PROP-02091,arcilla-ridge,property,HOA,2025-10-01,142,GL-HOA
EXP-056436,PROP-02091,arcilla-ridge,property,HOA,2026-01-01,136,GL-HOA
EXP-056437,PROP-02091,arcilla-ridge,property,Insurance,2026-01-01,2421,GL-INSURA
EXP-056438,PROP-02091,arcilla-ridge,property,HOA,2026-04-01,140,GL-HOA
EXP-056439,PROP-02091,arcilla-ridge,property,HOA,2026-07-01,135,GL-HOA
EXP-056440,PROP-02091,arcilla-ridge,property,Utilities,2026-08-01,102,GL-UTILIT
EXP-056441,PROP-02091,arcilla-ridge,property,Utilities,2026-09-01,182,GL-UTILIT
EXP-056442,PROP-02091,arcilla-ridge,property,Marketing,2024-07-15,809,GL-MARKET
EXP-056443,PROP-02091,arcilla-ridge,property,Marketing,2025-12-04,323,GL-MARKET
EXP-056444,PROP-02091,arcilla-ridge,property,Marketing,2024-08-28,770,GL-MARKET
EXP-056445,PROP-02091,arcilla-ridge,property,Marketing,2024-10-21,304,GL-MARKET
EXP-056446,PROP-02091,arcilla-ridge,property,Legal,2024-07-09,994,GL-LEGAL
EXP-056447,PROP-02091,arcilla-ridge,property,Legal,2025-11-05,1164,GL-LEGAL
EXP-056448,PROP-02091,arcilla-ridge,property,CapEx,2023-10-21,10108,GL-CAPEX
EXP-056449,PROP-02091,arcilla-ridge,property,CapEx,2025-02-16,5775,GL-CAPEX
EXP-056450,PROP-02091,arcilla-ridge,property,CapEx,2026-09-28,5192,GL-CAPEX
EXP-056451,PROP-02091,arcilla-ridge,property,Turn,2024-01-02,2222,GL-TURN
EXP-056452,PROP-02091,arcilla-ridge,property,Turn,2025-08-18,3463,GL-TURN
EXP-056453,PROP-02092,arcilla-ridge,property,HOA,2023-10-01,312,GL-HOA
EXP-056454,PROP-02092,arcilla-ridge,property,HOA,2024-01-01,310,GL-HOA
EXP-056455,PROP-02092,arcilla-ridge,property,Insurance,2024-01-01,1536,GL-INSURA
EXP-056456,PROP-02092,arcilla-ridge,property,HOA,2024-04-01,314,GL-HOA
EXP-056457,PROP-02092,arcilla-ridge,property,HOA,2024-07-01,308,GL-HOA
EXP-056458,PROP-02092,arcilla-ridge,property,HOA,2024-10-01,299,GL-HOA
EXP-056459,PROP-02092,arcilla-ridge,property,HOA,2025-01-01,310,GL-HOA
EXP-056460,PROP-02092,arcilla-ridge,property,Insurance,2025-01-01,1535,GL-INSURA
EXP-056461,PROP-02092,arcilla-ridge,property,HOA,2025-04-01,301,GL-HOA
EXP-056462,PROP-02092,arcilla-ridge,property,HOA,2025-07-01,301,GL-HOA
EXP-056463,PROP-02092,arcilla-ridge,property,HOA,2025-10-01,305,GL-HOA
EXP-056464,PROP-02092,arcilla-ridge,property,HOA,2026-01-01,309,GL-HOA
EXP-056465,PROP-02092,arcilla-ridge,property,Insurance,2026-01-01,1484,GL-INSURA
EXP-056466,PROP-02092,arcilla-ridge,property,HOA,2026-04-01,305,GL-HOA
EXP-056467,PROP-02092,arcilla-ridge,property,HOA,2026-07-01,309,GL-HOA
EXP-056468,PROP-02092,arcilla-ridge,property,Utilities,2023-12-01,301,GL-UTILIT
EXP-056469,PROP-02092,arcilla-ridge,property,Utilities,2025-08-01,142,GL-UTILIT
EXP-056470,PROP-02092,arcilla-ridge,property,Marketing,2025-10-31,478,GL-MARKET
EXP-056471,PROP-02092,arcilla-ridge,property,Marketing,2024-04-13,182,GL-MARKET
EXP-056472,PROP-02092,arcilla-ridge,property,Marketing,2024-10-08,601,GL-MARKET
EXP-056473,PROP-02092,arcilla-ridge,property,Marketing,2025-01-15,374,GL-MARKET
EXP-056474,PROP-02092,arcilla-ridge,property,Marketing,2025-12-14,677,GL-MARKET
EXP-056475,PROP-02092,arcilla-ridge,property,Legal,2026-09-05,829,GL-LEGAL
EXP-056476,PROP-02092,arcilla-ridge,property,Legal,2025-12-19,1629,GL-LEGAL
EXP-056477,PROP-02092,arcilla-ridge,property,Legal,2025-03-20,675,GL-LEGAL
EXP-056478,PROP-02092,arcilla-ridge,property,CapEx,2026-07-11,3713,GL-CAPEX
EXP-056479,PROP-02092,arcilla-ridge,property,CapEx,2023-12-18,13083,GL-CAPEX
EXP-056480,PROP-02092,arcilla-ridge,property,CapEx,2023-11-10,8395,GL-CAPEX
EXP-056481,PROP-02092,arcilla-ridge,property,Turn,2026-09-26,3714,GL-TURN
EXP-056482,PROP-02092,arcilla-ridge,property,Turn,2025-07-11,4217,GL-TURN
EXP-056483,PROP-02092,arcilla-ridge,property,Turn,2026-01-09,2181,GL-TURN
EXP-056484,PROP-02093,arcilla-ridge,property,HOA,2023-10-01,161,GL-HOA
EXP-056485,PROP-02093,arcilla-ridge,property,HOA,2024-01-01,157,GL-HOA
EXP-056486,PROP-02093,arcilla-ridge,property,Insurance,2024-01-01,1191,GL-INSURA
EXP-056487,PROP-02093,arcilla-ridge,property,HOA,2024-04-01,163,GL-HOA
EXP-056488,PROP-02093,arcilla-ridge,property,HOA,2024-07-01,156,GL-HOA
EXP-056489,PROP-02093,arcilla-ridge,property,HOA,2024-10-01,157,GL-HOA
EXP-056490,PROP-02093,arcilla-ridge,property,HOA,2025-01-01,156,GL-HOA
EXP-056491,PROP-02093,arcilla-ridge,property,Insurance,2025-01-01,1166,GL-INSURA
EXP-056492,PROP-02093,arcilla-ridge,property,HOA,2025-04-01,162,GL-HOA
EXP-056493,PROP-02093,arcilla-ridge,property,HOA,2025-07-01,160,GL-HOA
EXP-056494,PROP-02093,arcilla-ridge,property,HOA,2025-10-01,154,GL-HOA
EXP-056495,PROP-02093,arcilla-ridge,property,HOA,2026-01-01,156,GL-HOA
EXP-056496,PROP-02093,arcilla-ridge,property,Insurance,2026-01-01,1142,GL-INSURA
EXP-056497,PROP-02093,arcilla-ridge,property,HOA,2026-04-01,154,GL-HOA
EXP-056498,PROP-02093,arcilla-ridge,property,HOA,2026-07-01,154,GL-HOA
EXP-056499,PROP-02093,arcilla-ridge,property,Utilities,2025-08-01,213,GL-UTILIT
EXP-056500,PROP-02093,arcilla-ridge,property,Utilities,2026-09-01,302,GL-UTILIT
EXP-056501,PROP-02093,arcilla-ridge,property,Marketing,2026-07-07,281,GL-MARKET
EXP-056502,PROP-02093,arcilla-ridge,property,Marketing,2025-05-08,258,GL-MARKET
EXP-056503,PROP-02093,arcilla-ridge,property,Marketing,2024-04-18,232,GL-MARKET
EXP-056504,PROP-02093,arcilla-ridge,property,Marketing,2026-07-24,283,GL-MARKET
EXP-056505,PROP-02093,arcilla-ridge,property,Legal,2023-10-29,919,GL-LEGAL
EXP-056506,PROP-02093,arcilla-ridge,property,Legal,2024-03-27,659,GL-LEGAL
EXP-056507,PROP-02093,arcilla-ridge,property,CapEx,2024-05-17,5676,GL-CAPEX
EXP-056508,PROP-02093,arcilla-ridge,property,CapEx,2024-05-21,4967,GL-CAPEX
EXP-056509,PROP-02093,arcilla-ridge,property,CapEx,2024-10-28,4652,GL-CAPEX
EXP-056510,PROP-02093,arcilla-ridge,property,Turn,2025-04-12,2078,GL-TURN
EXP-056511,PROP-02093,arcilla-ridge,property,Turn,2025-06-30,1649,GL-TURN
EXP-056512,PROP-02094,arcilla-ridge,property,HOA,2023-10-01,348,GL-HOA
EXP-056513,PROP-02094,arcilla-ridge,property,HOA,2024-01-01,359,GL-HOA
EXP-056514,PROP-02094,arcilla-ridge,property,Insurance,2024-01-01,1266,GL-INSURA
EXP-056515,PROP-02094,arcilla-ridge,property,HOA,2024-04-01,343,GL-HOA
EXP-056516,PROP-02094,arcilla-ridge,property,HOA,2024-07-01,362,GL-HOA
EXP-056517,PROP-02094,arcilla-ridge,property,HOA,2024-10-01,344,GL-HOA
EXP-056518,PROP-02094,arcilla-ridge,property,HOA,2025-01-01,348,GL-HOA
EXP-056519,PROP-02094,arcilla-ridge,property,Insurance,2025-01-01,1288,GL-INSURA
EXP-056520,PROP-02094,arcilla-ridge,property,HOA,2025-04-01,350,GL-HOA
EXP-056521,PROP-02094,arcilla-ridge,property,HOA,2025-07-01,362,GL-HOA
EXP-056522,PROP-02094,arcilla-ridge,property,HOA,2025-10-01,347,GL-HOA
EXP-056523,PROP-02094,arcilla-ridge,property,HOA,2026-01-01,353,GL-HOA
EXP-056524,PROP-02094,arcilla-ridge,property,Insurance,2026-01-01,1218,GL-INSURA
EXP-056525,PROP-02094,arcilla-ridge,property,HOA,2026-04-01,348,GL-HOA
EXP-056526,PROP-02094,arcilla-ridge,property,HOA,2026-07-01,344,GL-HOA
EXP-056527,PROP-02094,arcilla-ridge,property,Marketing,2024-01-26,323,GL-MARKET
EXP-056528,PROP-02094,arcilla-ridge,property,Marketing,2026-04-23,219,GL-MARKET
EXP-056529,PROP-02094,arcilla-ridge,property,Marketing,2025-06-17,368,GL-MARKET
EXP-056530,PROP-02094,arcilla-ridge,property,Marketing,2024-05-12,727,GL-MARKET
EXP-056531,PROP-02094,arcilla-ridge,property,Marketing,2023-10-30,547,GL-MARKET
EXP-056532,PROP-02094,arcilla-ridge,property,Legal,2024-10-28,1782,GL-LEGAL
EXP-056533,PROP-02094,arcilla-ridge,property,Legal,2026-08-16,848,GL-LEGAL
EXP-056534,PROP-02094,arcilla-ridge,property,Legal,2024-08-02,516,GL-LEGAL
EXP-056535,PROP-02094,arcilla-ridge,property,CapEx,2024-07-27,4847,GL-CAPEX
EXP-056536,PROP-02094,arcilla-ridge,property,CapEx,2026-04-15,1278,GL-CAPEX
EXP-056537,PROP-02094,arcilla-ridge,property,CapEx,2025-04-08,10695,GL-CAPEX
EXP-056538,PROP-02094,arcilla-ridge,property,Turn,2026-09-01,3772,GL-TURN
EXP-056539,PROP-02095,arcilla-ridge,property,HOA,2023-10-01,249,GL-HOA
EXP-056540,PROP-02095,arcilla-ridge,property,HOA,2024-01-01,253,GL-HOA
EXP-056541,PROP-02095,arcilla-ridge,property,Insurance,2024-01-01,1007,GL-INSURA
EXP-056542,PROP-02095,arcilla-ridge,property,HOA,2024-04-01,256,GL-HOA
EXP-056543,PROP-02095,arcilla-ridge,property,HOA,2024-07-01,253,GL-HOA
EXP-056544,PROP-02095,arcilla-ridge,property,HOA,2024-10-01,255,GL-HOA
EXP-056545,PROP-02095,arcilla-ridge,property,HOA,2025-01-01,254,GL-HOA
EXP-056546,PROP-02095,arcilla-ridge,property,Insurance,2025-01-01,982,GL-INSURA
EXP-056547,PROP-02095,arcilla-ridge,property,HOA,2025-04-01,246,GL-HOA
EXP-056548,PROP-02095,arcilla-ridge,property,HOA,2025-07-01,252,GL-HOA
EXP-056549,PROP-02095,arcilla-ridge,property,HOA,2025-10-01,248,GL-HOA
EXP-056550,PROP-02095,arcilla-ridge,property,HOA,2026-01-01,256,GL-HOA
EXP-056551,PROP-02095,arcilla-ridge,property,Insurance,2026-01-01,1103,GL-INSURA
EXP-056552,PROP-02095,arcilla-ridge,property,HOA,2026-04-01,245,GL-HOA
