paymentId,leaseId,propertyId,residentId,dueDate,amountDue,amountPaid,paidDate,daysLate,status
PAY-0074215,LSE-006522,PROP-02327,RES-04389,2024-06-01,4655,4655,2024-06-03,0,paid
PAY-0074216,LSE-006522,PROP-02327,RES-04389,2024-07-01,4655,4655,2024-07-02,0,paid
PAY-0074217,LSE-006522,PROP-02327,RES-04389,2024-08-01,4655,4655,2024-08-02,0,paid
PAY-0074218,LSE-006522,PROP-02327,RES-04389,2024-09-01,4655,4655,2024-09-21,20,late
PAY-0074219,LSE-006522,PROP-02327,RES-04389,2024-10-01,4655,4655,2024-10-03,0,paid
PAY-0074220,LSE-006522,PROP-02327,RES-04389,2024-11-01,4655,4655,2024-11-02,0,paid
PAY-0074221,LSE-006522,PROP-02327,RES-04389,2024-12-01,4655,4655,2024-12-03,0,paid
PAY-0074222,LSE-006522,PROP-02327,RES-04389,2025-01-01,4655,4655,2025-01-02,0,paid
PAY-0074223,LSE-006522,PROP-02327,RES-04389,2025-02-01,4655,4655,2025-02-02,0,paid
PAY-0074224,LSE-006522,PROP-02327,RES-04389,2025-03-01,4655,4655,2025-03-20,19,late
PAY-0074225,LSE-006522,PROP-02327,RES-04389,2025-04-01,4655,4655,2025-04-01,0,paid
PAY-0074226,LSE-006522,PROP-02327,RES-04389,2025-05-01,4655,4655,2025-05-01,0,paid
PAY-0074227,LSE-006522,PROP-02327,RES-04389,2025-06-01,4655,4655,2025-06-01,0,paid
PAY-0074228,LSE-006522,PROP-02327,RES-04389,2025-07-01,4655,4655,2025-07-01,0,paid
PAY-0074229,LSE-006522,PROP-02327,RES-04389,2025-08-01,4655,4655,2025-08-02,0,paid
PAY-0074230,LSE-006522,PROP-02327,RES-04389,2025-09-01,4655,4655,2025-09-03,0,paid
PAY-0074231,LSE-006522,PROP-02327,RES-04389,2025-10-01,4655,4655,2025-10-01,0,paid
PAY-0074232,LSE-006522,PROP-02327,RES-04389,2025-11-01,4655,4655,2025-11-02,0,paid
PAY-0074233,LSE-006522,PROP-02327,RES-04389,2025-12-01,4655,4655,2025-12-01,0,paid
PAY-0074234,LSE-006522,PROP-02327,RES-04389,2026-01-01,4655,4655,2026-01-02,0,paid
PAY-0074235,LSE-006522,PROP-02327,RES-04389,2026-02-01,4655,4655,2026-02-01,0,paid
PAY-0074236,LSE-006522,PROP-02327,RES-04389,2026-03-01,4655,4655,2026-03-02,0,paid
PAY-0074237,LSE-006523,PROP-02327,RES-04390,2026-06-01,4525,4525,2026-06-03,0,paid
PAY-0074238,LSE-006523,PROP-02327,RES-04390,2026-07-01,4525,4525,2026-07-02,0,paid
PAY-0074239,LSE-006523,PROP-02327,RES-04390,2026-08-01,4525,4525,2026-08-03,0,paid
PAY-0074240,LSE-006523,PROP-02327,RES-04390,2026-09-01,4525,4525,2026-09-01,0,paid
PAY-0074241,LSE-006525,PROP-02328,RES-04391,2023-10-01,4305,4305,2023-10-02,0,paid
PAY-0074242,LSE-006525,PROP-02328,RES-04391,2023-11-01,4305,4305,2023-11-01,0,paid
PAY-0074243,LSE-006525,PROP-02328,RES-04391,2023-12-01,4305,4305,2023-12-02,0,paid
PAY-0074244,LSE-006525,PROP-02328,RES-04391,2024-01-01,4305,4305,2024-01-02,0,paid
PAY-0074245,LSE-006525,PROP-02328,RES-04391,2024-02-01,4305,4305,2024-02-01,0,paid
PAY-0074246,LSE-006526,PROP-02328,RES-04392,2024-04-01,3930,3930,2024-04-01,0,paid
PAY-0074247,LSE-006526,PROP-02328,RES-04392,2024-05-01,3930,3930,2024-05-03,0,paid
PAY-0074248,LSE-006526,PROP-02328,RES-04392,2024-06-01,3930,3930,2024-06-02,0,paid
PAY-0074249,LSE-006526,PROP-02328,RES-04392,2024-07-01,3930,3930,2024-07-02,0,paid
PAY-0074250,LSE-006526,PROP-02328,RES-04392,2024-08-01,3930,3930,2024-08-02,0,paid
PAY-0074251,LSE-006526,PROP-02328,RES-04392,2024-09-01,3930,3930,2024-09-02,0,paid
PAY-0074252,LSE-006526,PROP-02328,RES-04392,2024-10-01,3930,3930,2024-10-01,0,paid
PAY-0074253,LSE-006526,PROP-02328,RES-04392,2024-11-01,3930,3930,2024-11-02,0,paid
PAY-0074254,LSE-006526,PROP-02328,RES-04392,2024-12-01,3930,3930,2024-12-14,13,late
PAY-0074255,LSE-006526,PROP-02328,RES-04392,2025-01-01,3930,3930,2025-01-30,29,late
PAY-0074256,LSE-006526,PROP-02328,RES-04392,2025-02-01,3930,3930,2025-02-01,0,paid
PAY-0074257,LSE-006526,PROP-02328,RES-04392,2025-03-01,3930,3930,2025-03-02,0,paid
PAY-0074258,LSE-006526,PROP-02328,RES-04392,2025-04-01,3930,3930,2025-04-01,0,paid
PAY-0074259,LSE-006526,PROP-02328,RES-04392,2025-05-01,3930,3930,2025-05-02,0,paid
PAY-0074260,LSE-006526,PROP-02328,RES-04392,2025-06-01,3930,3930,2025-06-01,0,paid
PAY-0074261,LSE-006526,PROP-02328,RES-04392,2025-07-01,3930,3930,2025-07-02,0,paid
PAY-0074262,LSE-006526,PROP-02328,RES-04392,2025-08-01,3930,3930,2025-08-20,19,late
PAY-0074263,LSE-006526,PROP-02328,RES-04392,2025-09-01,3930,3930,2025-09-01,0,paid
PAY-0074264,LSE-006527,PROP-02328,RES-04392,2025-10-01,4145,4145,2025-10-02,0,paid
PAY-0074265,LSE-006527,PROP-02328,RES-04392,2025-11-01,4145,4145,2025-11-02,0,paid
PAY-0074266,LSE-006527,PROP-02328,RES-04392,2025-12-01,4145,4145,2025-12-03,0,paid
PAY-0074267,LSE-006527,PROP-02328,RES-04392,2026-01-01,4145,4145,2026-01-02,0,paid
PAY-0074268,LSE-006527,PROP-02328,RES-04392,2026-02-01,4145,4145,2026-02-03,0,paid
PAY-0074269,LSE-006527,PROP-02328,RES-04392,2026-03-01,4145,4145,2026-03-03,0,paid
PAY-0074270,LSE-006527,PROP-02328,RES-04392,2026-04-01,4145,4145,2026-04-03,0,paid
PAY-0074271,LSE-006527,PROP-02328,RES-04392,2026-05-01,4145,4145,2026-05-03,0,paid
PAY-0074272,LSE-006527,PROP-02328,RES-04392,2026-06-01,4145,4145,2026-06-01,0,paid
PAY-0074273,LSE-006527,PROP-02328,RES-04392,2026-07-01,4145,4145,2026-07-03,0,paid
PAY-0074274,LSE-006527,PROP-02328,RES-04392,2026-08-01,4145,4145,2026-08-01,0,paid
PAY-0074275,LSE-006527,PROP-02328,RES-04392,2026-09-01,4145,4145,2026-09-01,0,paid
PAY-0074276,LSE-006528,PROP-02329,RES-04393,2024-05-01,4000,4000,2024-05-02,0,paid
PAY-0074277,LSE-006528,PROP-02329,RES-04393,2024-06-01,4000,4000,2024-06-02,0,paid
PAY-0074278,LSE-006528,PROP-02329,RES-04393,2024-07-01,4000,4000,2024-07-03,0,paid
PAY-0074279,LSE-006528,PROP-02329,RES-04393,2024-08-01,4000,4000,2024-08-01,0,paid
PAY-0074280,LSE-006528,PROP-02329,RES-04393,2024-09-01,4000,4000,2024-09-02,0,paid
PAY-0074281,LSE-006528,PROP-02329,RES-04393,2024-10-01,4000,4000,2024-10-02,0,paid
PAY-0074282,LSE-006528,PROP-02329,RES-04393,2024-11-01,4000,4000,2024-11-03,0,paid
PAY-0074283,LSE-006528,PROP-02329,RES-04393,2024-12-01,4000,4000,2024-12-02,0,paid
PAY-0074284,LSE-006528,PROP-02329,RES-04393,2025-01-01,4000,4000,2025-01-02,0,paid
PAY-0074285,LSE-006528,PROP-02329,RES-04393,2025-02-01,4000,4000,2025-02-02,0,paid
PAY-0074286,LSE-006528,PROP-02329,RES-04393,2025-03-01,4000,4000,2025-03-03,0,paid
PAY-0074287,LSE-006528,PROP-02329,RES-04393,2025-04-01,4000,4000,2025-04-01,0,paid
PAY-0074288,LSE-006528,PROP-02329,RES-04393,2025-05-01,4000,4000,2025-05-02,0,paid
PAY-0074289,LSE-006528,PROP-02329,RES-04393,2025-06-01,4000,4000,2025-06-02,0,paid
PAY-0074290,LSE-006528,PROP-02329,RES-04393,2025-07-01,4000,4000,2025-07-03,0,paid
PAY-0074291,LSE-006528,PROP-02329,RES-04393,2025-08-01,4000,4000,2025-08-02,0,paid
PAY-0074292,LSE-006528,PROP-02329,RES-04393,2025-09-01,4000,4000,2025-09-01,0,paid
PAY-0074293,LSE-006528,PROP-02329,RES-04393,2025-10-01,4000,4000,2025-10-01,0,paid
PAY-0074294,LSE-006528,PROP-02329,RES-04393,2025-11-01,4000,4000,2025-11-02,0,paid
PAY-0074295,LSE-006528,PROP-02329,RES-04393,2025-12-01,4000,4000,2025-12-03,0,paid
PAY-0074296,LSE-006528,PROP-02329,RES-04393,2026-01-01,4000,4000,2026-01-03,0,paid
PAY-0074297,LSE-006528,PROP-02329,RES-04393,2026-02-01,4000,4000,2026-02-01,0,paid
PAY-0074298,LSE-006528,PROP-02329,RES-04393,2026-03-01,4000,4000,2026-03-02,0,paid
PAY-0074299,LSE-006528,PROP-02329,RES-04393,2026-04-01,4000,4000,2026-04-02,0,paid
PAY-0074300,LSE-006529,PROP-02329,RES-04394,2026-07-01,3985,3985,2026-07-03,0,paid
PAY-0074301,LSE-006529,PROP-02329,RES-04394,2026-08-01,3985,3985,2026-08-08,7,late
PAY-0074302,LSE-006529,PROP-02329,RES-04394,2026-09-01,3985,3985,2026-09-01,0,paid
PAY-0074303,LSE-006530,PROP-02330,RES-04395,2023-10-01,3925,3925,2023-10-02,0,paid
PAY-0074304,LSE-006530,PROP-02330,RES-04395,2023-11-01,3925,3925,2023-11-03,0,paid
PAY-0074305,LSE-006530,PROP-02330,RES-04395,2023-12-01,3925,3925,2023-12-02,0,paid
PAY-0074306,LSE-006530,PROP-02330,RES-04395,2024-01-01,3925,3925,2024-01-02,0,paid
PAY-0074307,LSE-006530,PROP-02330,RES-04395,2024-02-01,3925,3925,2024-02-03,0,paid
PAY-0074308,LSE-006530,PROP-02330,RES-04395,2024-03-01,3925,3925,2024-03-01,0,paid
PAY-0074309,LSE-006530,PROP-02330,RES-04395,2024-04-01,3925,3925,2024-04-01,0,paid
PAY-0074310,LSE-006530,PROP-02330,RES-04395,2024-05-01,3925,3925,2024-05-02,0,paid
PAY-0074311,LSE-006530,PROP-02330,RES-04395,2024-06-01,3925,3925,2024-06-02,0,paid
PAY-0074312,LSE-006530,PROP-02330,RES-04395,2024-07-01,3925,3925,2024-07-01,0,paid
PAY-0074313,LSE-006530,PROP-02330,RES-04395,2024-08-01,3925,3925,2024-08-03,0,paid
PAY-0074314,LSE-006530,PROP-02330,RES-04395,2024-09-01,3925,0,,,missed
PAY-0074315,LSE-006530,PROP-02330,RES-04395,2024-10-01,3925,3925,2024-10-02,0,paid
PAY-0074316,LSE-006530,PROP-02330,RES-04395,2024-11-01,3925,3925,2024-11-02,0,paid
PAY-0074317,LSE-006530,PROP-02330,RES-04395,2024-12-01,3925,3925,2024-12-02,0,paid
PAY-0074318,LSE-006530,PROP-02330,RES-04395,2025-01-01,3925,3925,2025-01-01,0,paid
PAY-0074319,LSE-006530,PROP-02330,RES-04395,2025-02-01,3925,3925,2025-02-02,0,paid
PAY-0074320,LSE-006530,PROP-02330,RES-04395,2025-03-01,3925,3925,2025-03-02,0,paid
PAY-0074321,LSE-006530,PROP-02330,RES-04395,2025-04-01,3925,3925,2025-04-01,0,paid
PAY-0074322,LSE-006530,PROP-02330,RES-04395,2025-05-01,3925,3925,2025-05-03,0,paid
PAY-0074323,LSE-006530,PROP-02330,RES-04395,2025-06-01,3925,3925,2025-06-01,0,paid
PAY-0074324,LSE-006531,PROP-02330,RES-04396,2025-07-01,3965,3965,2025-07-02,0,paid
PAY-0074325,LSE-006531,PROP-02330,RES-04396,2025-08-01,3965,3965,2025-08-03,0,paid
PAY-0074326,LSE-006531,PROP-02330,RES-04396,2025-09-01,3965,3965,2025-09-01,0,paid
PAY-0074327,LSE-006531,PROP-02330,RES-04396,2025-10-01,3965,3965,2025-10-03,0,paid
PAY-0074328,LSE-006531,PROP-02330,RES-04396,2025-11-01,3965,3965,2025-11-03,0,paid
PAY-0074329,LSE-006531,PROP-02330,RES-04396,2025-12-01,3965,3965,2025-12-01,0,paid
PAY-0074330,LSE-006531,PROP-02330,RES-04396,2026-01-01,3965,3965,2026-01-01,0,paid
PAY-0074331,LSE-006531,PROP-02330,RES-04396,2026-02-01,3965,3965,2026-02-01,0,paid
PAY-0074332,LSE-006531,PROP-02330,RES-04396,2026-03-01,3965,3965,2026-03-01,0,paid
PAY-0074333,LSE-006531,PROP-02330,RES-04396,2026-04-01,3965,3965,2026-04-01,0,paid
PAY-0074334,LSE-006531,PROP-02330,RES-04396,2026-05-01,3965,3965,2026-05-03,0,paid
PAY-0074335,LSE-006531,PROP-02330,RES-04396,2026-06-01,3965,3965,2026-06-02,0,paid
PAY-0074336,LSE-006531,PROP-02330,RES-04396,2026-07-01,3965,3965,2026-07-02,0,paid
PAY-0074337,LSE-006532,PROP-02330,RES-04397,2026-09-01,4160,4160,2026-09-15,14,late
PAY-0074338,LSE-006533,PROP-02331,RES-04398,2023-10-01,4025,4025,2023-10-01,0,paid
PAY-0074339,LSE-006533,PROP-02331,RES-04398,2023-11-01,4025,4025,2023-11-03,0,paid
PAY-0074340,LSE-006533,PROP-02331,RES-04398,2023-12-01,4025,4025,2023-12-01,0,paid
PAY-0074341,LSE-006533,PROP-02331,RES-04398,2024-01-01,4025,0,,,missed
PAY-0074342,LSE-006533,PROP-02331,RES-04398,2024-02-01,4025,4025,2024-02-02,0,paid
PAY-0074343,LSE-006533,PROP-02331,RES-04398,2024-03-01,4025,4025,2024-03-03,0,paid
PAY-0074344,LSE-006533,PROP-02331,RES-04398,2024-04-01,4025,0,,,missed
PAY-0074345,LSE-006533,PROP-02331,RES-04398,2024-05-01,4025,1497,2024-05-22,21,partial
PAY-0074346,LSE-006533,PROP-02331,RES-04398,2024-06-01,4025,4025,2024-06-09,8,late
PAY-0074347,LSE-006533,PROP-02331,RES-04398,2024-07-01,4025,4025,2024-07-22,21,late
PAY-0074348,LSE-006534,PROP-02331,RES-04398,2024-10-01,4180,4180,2024-10-03,0,paid
PAY-0074349,LSE-006534,PROP-02331,RES-04398,2024-11-01,4180,4180,2024-11-02,0,paid
PAY-0074350,LSE-006534,PROP-02331,RES-04398,2024-12-01,4180,4180,2024-12-03,0,paid
PAY-0074351,LSE-006534,PROP-02331,RES-04398,2025-01-01,4180,4180,2025-01-09,8,late
PAY-0074352,LSE-006534,PROP-02331,RES-04398,2025-02-01,4180,4180,2025-02-03,0,paid
PAY-0074353,LSE-006534,PROP-02331,RES-04398,2025-03-01,4180,0,,,missed
PAY-0074354,LSE-006534,PROP-02331,RES-04398,2025-04-01,4180,4180,2025-04-03,0,paid
PAY-0074355,LSE-006534,PROP-02331,RES-04398,2025-05-01,4180,4180,2025-05-03,0,paid
PAY-0074356,LSE-006534,PROP-02331,RES-04398,2025-06-01,4180,4180,2025-06-08,7,late
PAY-0074357,LSE-006534,PROP-02331,RES-04398,2025-07-01,4180,4180,2025-07-03,0,paid
PAY-0074358,LSE-006534,PROP-02331,RES-04398,2025-08-01,4180,0,,,missed
PAY-0074359,LSE-006534,PROP-02331,RES-04398,2025-09-01,4180,2800,2025-10-06,35,partial
PAY-0074360,LSE-006535,PROP-02331,RES-04398,2025-11-01,4380,4380,2025-11-03,0,paid
PAY-0074361,LSE-006535,PROP-02331,RES-04398,2025-12-01,4380,4380,2025-12-14,13,late
PAY-0074362,LSE-006535,PROP-02331,RES-04398,2026-01-01,4380,0,,,missed
PAY-0074363,LSE-006535,PROP-02331,RES-04398,2026-02-01,4380,0,,,missed
PAY-0074364,LSE-006535,PROP-02331,RES-04398,2026-03-01,4380,4380,2026-03-03,0,paid
PAY-0074365,LSE-006535,PROP-02331,RES-04398,2026-04-01,4380,0,,,missed
PAY-0074366,LSE-006535,PROP-02331,RES-04398,2026-05-01,4380,2389,2026-06-13,43,partial
PAY-0074367,LSE-006535,PROP-02331,RES-04398,2026-06-01,4380,4380,2026-06-03,0,paid
PAY-0074368,LSE-006535,PROP-02331,RES-04398,2026-07-01,4380,4380,2026-07-02,0,paid
PAY-0074369,LSE-006535,PROP-02331,RES-04398,2026-08-01,4380,4380,2026-08-29,28,late
PAY-0074370,LSE-006535,PROP-02331,RES-04398,2026-09-01,4380,1648,2026-09-16,15,partial
PAY-0074371,LSE-006536,PROP-02332,RES-04399,2023-10-01,4750,4750,2023-10-03,0,paid
PAY-0074372,LSE-006536,PROP-02332,RES-04399,2023-11-01,4750,4750,2023-11-02,0,paid
PAY-0074373,LSE-006536,PROP-02332,RES-04399,2023-12-01,4750,4750,2023-12-03,0,paid
PAY-0074374,LSE-006536,PROP-02332,RES-04399,2024-01-01,4750,4750,2024-01-03,0,paid
PAY-0074375,LSE-006536,PROP-02332,RES-04399,2024-02-01,4750,4750,2024-02-02,0,paid
PAY-0074376,LSE-006536,PROP-02332,RES-04399,2024-03-01,4750,4750,2024-03-01,0,paid
PAY-0074377,LSE-006536,PROP-02332,RES-04399,2024-04-01,4750,4750,2024-04-02,0,paid
PAY-0074378,LSE-006536,PROP-02332,RES-04399,2024-05-01,4750,4750,2024-05-03,0,paid
PAY-0074379,LSE-006536,PROP-02332,RES-04399,2024-06-01,4750,4750,2024-06-01,0,paid
PAY-0074380,LSE-006536,PROP-02332,RES-04399,2024-07-01,4750,4750,2024-07-01,0,paid
PAY-0074381,LSE-006536,PROP-02332,RES-04399,2024-08-01,4750,4750,2024-08-01,0,paid
PAY-0074382,LSE-006536,PROP-02332,RES-04399,2024-09-01,4750,4750,2024-09-03,0,paid
PAY-0074383,LSE-006536,PROP-02332,RES-04399,2024-10-01,4750,4750,2024-10-01,0,paid
PAY-0074384,LSE-006536,PROP-02332,RES-04399,2024-11-01,4750,4750,2024-11-03,0,paid
PAY-0074385,LSE-006536,PROP-02332,RES-04399,2024-12-01,4750,4750,2024-12-03,0,paid
PAY-0074386,LSE-006536,PROP-02332,RES-04399,2025-01-01,4750,4750,2025-01-01,0,paid
PAY-0074387,LSE-006537,PROP-02332,RES-04399,2025-04-01,4810,0,,,missed
PAY-0074388,LSE-006537,PROP-02332,RES-04399,2025-05-01,4810,4810,2025-05-01,0,paid
PAY-0074389,LSE-006537,PROP-02332,RES-04399,2025-06-01,4810,4810,2025-06-03,0,paid
PAY-0074390,LSE-006537,PROP-02332,RES-04399,2025-07-01,4810,4810,2025-07-02,0,paid
PAY-0074391,LSE-006537,PROP-02332,RES-04399,2025-08-01,4810,4810,2025-08-16,15,late
PAY-0074392,LSE-006537,PROP-02332,RES-04399,2025-09-01,4810,4810,2025-09-02,0,paid
PAY-0074393,LSE-006537,PROP-02332,RES-04399,2025-10-01,4810,4810,2025-10-03,0,paid
PAY-0074394,LSE-006537,PROP-02332,RES-04399,2025-11-01,4810,4810,2025-11-01,0,paid
PAY-0074395,LSE-006537,PROP-02332,RES-04399,2025-12-01,4810,4810,2025-12-01,0,paid
PAY-0074396,LSE-006537,PROP-02332,RES-04399,2026-01-01,4810,4810,2026-01-02,0,paid
PAY-0074397,LSE-006537,PROP-02332,RES-04399,2026-02-01,4810,4810,2026-02-03,0,paid
PAY-0074398,LSE-006537,PROP-02332,RES-04399,2026-03-01,4810,4810,2026-03-03,0,paid
PAY-0074399,LSE-006538,PROP-02332,RES-04399,2026-05-01,4930,4930,2026-05-02,0,paid
PAY-0074400,LSE-006538,PROP-02332,RES-04399,2026-06-01,4930,4930,2026-06-01,0,paid
PAY-0074401,LSE-006538,PROP-02332,RES-04399,2026-07-01,4930,4930,2026-07-02,0,paid
PAY-0074402,LSE-006538,PROP-02332,RES-04399,2026-08-01,4930,4930,2026-08-01,0,paid
PAY-0074403,LSE-006538,PROP-02332,RES-04399,2026-09-01,4930,4930,2026-09-02,0,paid
PAY-0074404,LSE-006539,PROP-02333,RES-04400,2023-10-01,3995,3995,2023-10-17,16,late
PAY-0074405,LSE-006539,PROP-02333,RES-04400,2023-11-01,3995,3995,2023-11-03,0,paid
PAY-0074406,LSE-006539,PROP-02333,RES-04400,2023-12-01,3995,3995,2023-12-01,0,paid
PAY-0074407,LSE-006539,PROP-02333,RES-04400,2024-01-01,3995,3995,2024-01-02,0,paid
PAY-0074408,LSE-006539,PROP-02333,RES-04400,2024-02-01,3995,3995,2024-02-03,0,paid
PAY-0074409,LSE-006539,PROP-02333,RES-04400,2024-03-01,3995,3995,2024-03-02,0,paid
PAY-0074410,LSE-006539,PROP-02333,RES-04400,2024-04-01,3995,3995,2024-04-03,0,paid
PAY-0074411,LSE-006539,PROP-02333,RES-04400,2024-05-01,3995,3995,2024-05-02,0,paid
PAY-0074412,LSE-006539,PROP-02333,RES-04400,2024-06-01,3995,3995,2024-06-01,0,paid
PAY-0074413,LSE-006539,PROP-02333,RES-04400,2024-07-01,3995,3995,2024-07-03,0,paid
PAY-0074414,LSE-006539,PROP-02333,RES-04400,2024-08-01,3995,3995,2024-08-01,0,paid
PAY-0074415,LSE-006539,PROP-02333,RES-04400,2024-09-01,3995,3995,2024-09-03,0,paid
PAY-0074416,LSE-006539,PROP-02333,RES-04400,2024-10-01,3995,3995,2024-10-01,0,paid
PAY-0074417,LSE-006539,PROP-02333,RES-04400,2024-11-01,3995,3995,2024-11-08,7,late
PAY-0074418,LSE-006539,PROP-02333,RES-04400,2024-12-01,3995,3995,2024-12-25,24,late
PAY-0074419,LSE-006540,PROP-02333,RES-04400,2025-01-01,4120,0,,,missed
PAY-0074420,LSE-006540,PROP-02333,RES-04400,2025-02-01,4120,4120,2025-02-02,0,paid
PAY-0074421,LSE-006540,PROP-02333,RES-04400,2025-03-01,4120,4120,2025-03-03,0,paid
PAY-0074422,LSE-006540,PROP-02333,RES-04400,2025-04-01,4120,4120,2025-04-01,0,paid
PAY-0074423,LSE-006540,PROP-02333,RES-04400,2025-05-01,4120,4120,2025-05-01,0,paid
PAY-0074424,LSE-006540,PROP-02333,RES-04400,2025-06-01,4120,4120,2025-06-03,0,paid
PAY-0074425,LSE-006540,PROP-02333,RES-04400,2025-07-01,4120,4120,2025-07-03,0,paid
PAY-0074426,LSE-006540,PROP-02333,RES-04400,2025-08-01,4120,4120,2025-08-01,0,paid
PAY-0074427,LSE-006540,PROP-02333,RES-04400,2025-09-01,4120,4120,2025-09-03,0,paid
PAY-0074428,LSE-006540,PROP-02333,RES-04400,2025-10-01,4120,4120,2025-10-01,0,paid
PAY-0074429,LSE-006540,PROP-02333,RES-04400,2025-11-01,4120,4120,2025-11-02,0,paid
PAY-0074430,LSE-006540,PROP-02333,RES-04400,2025-12-01,4120,4120,2025-12-01,0,paid
PAY-0074431,LSE-006540,PROP-02333,RES-04400,2026-01-01,4120,0,,,missed
PAY-0074432,LSE-006540,PROP-02333,RES-04400,2026-02-01,4120,4120,2026-02-03,0,paid
PAY-0074433,LSE-006540,PROP-02333,RES-04400,2026-03-01,4120,4120,2026-03-15,14,late
PAY-0074434,LSE-006540,PROP-02333,RES-04400,2026-04-01,4120,4120,2026-04-01,0,paid
PAY-0074435,LSE-006540,PROP-02333,RES-04400,2026-05-01,4120,4120,2026-05-03,0,paid
PAY-0074436,LSE-006540,PROP-02333,RES-04400,2026-06-01,4120,4120,2026-06-02,0,paid
PAY-0074437,LSE-006541,PROP-02333,RES-04401,2026-09-01,4140,4140,2026-09-03,0,paid
PAY-0074438,LSE-006542,PROP-02334,RES-04402,2023-10-01,4180,4180,2023-10-01,0,paid
PAY-0074439,LSE-006542,PROP-02334,RES-04402,2023-11-01,4180,4180,2023-11-02,0,paid
PAY-0074440,LSE-006542,PROP-02334,RES-04402,2023-12-01,4180,4180,2023-12-03,0,paid
PAY-0074441,LSE-006543,PROP-02334,RES-04403,2024-02-01,4485,4485,2024-02-02,0,paid
PAY-0074442,LSE-006543,PROP-02334,RES-04403,2024-03-01,4485,4485,2024-03-01,0,paid
PAY-0074443,LSE-006543,PROP-02334,RES-04403,2024-04-01,4485,4485,2024-04-03,0,paid
PAY-0074444,LSE-006543,PROP-02334,RES-04403,2024-05-01,4485,4485,2024-05-01,0,paid
PAY-0074445,LSE-006543,PROP-02334,RES-04403,2024-06-01,4485,4485,2024-06-01,0,paid
PAY-0074446,LSE-006543,PROP-02334,RES-04403,2024-07-01,4485,4485,2024-07-03,0,paid
PAY-0074447,LSE-006543,PROP-02334,RES-04403,2024-08-01,4485,4485,2024-08-03,0,paid
PAY-0074448,LSE-006543,PROP-02334,RES-04403,2024-09-01,4485,4485,2024-09-10,9,late
PAY-0074449,LSE-006543,PROP-02334,RES-04403,2024-10-01,4485,4485,2024-10-03,0,paid
PAY-0074450,LSE-006543,PROP-02334,RES-04403,2024-11-01,4485,4485,2024-11-01,0,paid
PAY-0074451,LSE-006543,PROP-02334,RES-04403,2024-12-01,4485,4485,2024-12-03,0,paid
PAY-0074452,LSE-006543,PROP-02334,RES-04403,2025-01-01,4485,4485,2025-01-01,0,paid
PAY-0074453,LSE-006544,PROP-02334,RES-04403,2025-03-01,4615,4615,2025-03-02,0,paid
PAY-0074454,LSE-006544,PROP-02334,RES-04403,2025-04-01,4615,4615,2025-04-01,0,paid
PAY-0074455,LSE-006544,PROP-02334,RES-04403,2025-05-01,4615,4615,2025-05-03,0,paid
PAY-0074456,LSE-006544,PROP-02334,RES-04403,2025-06-01,4615,4615,2025-06-01,0,paid
PAY-0074457,LSE-006544,PROP-02334,RES-04403,2025-07-01,4615,4615,2025-07-01,0,paid
PAY-0074458,LSE-006544,PROP-02334,RES-04403,2025-08-01,4615,4615,2025-08-01,0,paid
PAY-0074459,LSE-006544,PROP-02334,RES-04403,2025-09-01,4615,4615,2025-09-02,0,paid
PAY-0074460,LSE-006544,PROP-02334,RES-04403,2025-10-01,4615,4615,2025-10-02,0,paid
PAY-0074461,LSE-006544,PROP-02334,RES-04403,2025-11-01,4615,4615,2025-11-02,0,paid
PAY-0074462,LSE-006544,PROP-02334,RES-04403,2025-12-01,4615,4615,2025-12-01,0,paid
PAY-0074463,LSE-006544,PROP-02334,RES-04403,2026-01-01,4615,4615,2026-01-02,0,paid
PAY-0074464,LSE-006544,PROP-02334,RES-04403,2026-02-01,4615,4615,2026-02-01,0,paid
PAY-0074465,LSE-006544,PROP-02334,RES-04403,2026-03-01,4615,4615,2026-03-03,0,paid
PAY-0074466,LSE-006544,PROP-02334,RES-04403,2026-04-01,4615,4615,2026-04-03,0,paid
PAY-0074467,LSE-006544,PROP-02334,RES-04403,2026-05-01,4615,4615,2026-05-01,0,paid
PAY-0074468,LSE-006544,PROP-02334,RES-04403,2026-06-01,4615,4615,2026-06-02,0,paid
PAY-0074469,LSE-006544,PROP-02334,RES-04403,2026-07-01,4615,4615,2026-07-01,0,paid
PAY-0074470,LSE-006544,PROP-02334,RES-04403,2026-08-01,4615,4615,2026-08-01,0,paid
PAY-0074471,LSE-006544,PROP-02334,RES-04403,2026-09-01,4615,4615,2026-09-01,0,paid
PAY-0074472,LSE-006545,PROP-02335,RES-04404,2024-02-01,4675,4675,2024-02-01,0,paid
PAY-0074473,LSE-006545,PROP-02335,RES-04404,2024-03-01,4675,4675,2024-03-03,0,paid
PAY-0074474,LSE-006545,PROP-02335,RES-04404,2024-04-01,4675,4675,2024-04-01,0,paid
PAY-0074475,LSE-006545,PROP-02335,RES-04404,2024-05-01,4675,4675,2024-05-03,0,paid
PAY-0074476,LSE-006545,PROP-02335,RES-04404,2024-06-01,4675,4675,2024-06-01,0,paid
PAY-0074477,LSE-006545,PROP-02335,RES-04404,2024-07-01,4675,4675,2024-07-01,0,paid
PAY-0074478,LSE-006545,PROP-02335,RES-04404,2024-08-01,4675,4675,2024-08-02,0,paid
PAY-0074479,LSE-006545,PROP-02335,RES-04404,2024-09-01,4675,4675,2024-09-02,0,paid
