propertyId,communitySlug,streetAddress,city,state,zip,countyId,beds,baths,sqft,yearBuilt,acquisitionDate,acquisitionPrice,marketRent,status,currentLeaseId
PROP-02441,caldera,1123 Tanglewood Ct,Spring Hill,FL,34606,CTY-038,4,3.0,2235,2020,2020-02-19,359600,2565,occupied,LSE-006837
PROP-02442,caldera,3474 Ironwood Trl,Spring Hill,FL,34606,CTY-038,3,2.0,1574,2019,2019-06-08,403600,2165,vacant,
PROP-02443,caldera,8993 Hawthorn Xing,Spring Hill,FL,34606,CTY-038,3,2.0,1955,2017,2017-03-03,394500,2310,occupied,LSE-006841
PROP-02444,caldera,1832 Redbud Ln,Spring Hill,FL,34606,CTY-038,3,2.0,1685,2019,2019-04-10,327700,2265,occupied,LSE-006843
PROP-02445,caldera,6249 Hawthorn Ct,Spring Hill,FL,34606,CTY-038,3,2.5,2223,2017,2017-02-09,336900,2260,occupied,LSE-006847
PROP-02446,caldera,6101 Juniper Way,Spring Hill,FL,34606,CTY-038,4,2.5,2490,2023,2023-12-25,353700,2460,occupied,LSE-006849
PROP-02447,caldera,7642 Marigold Cir,Spring Hill,FL,34606,CTY-038,3,2.0,2361,2016,2016-05-13,421300,2420,occupied,LSE-006851
PROP-02448,caldera,9721 Windrose Xing,Spring Hill,FL,34606,CTY-038,3,2.0,2029,2016,2016-05-24,424200,2355,occupied,LSE-006854
PROP-02449,caldera,4472 Hawthorn Xing,Spring Hill,FL,34606,CTY-038,4,3.0,2273,2017,2017-10-27,439000,2405,occupied,LSE-006856
PROP-02450,caldera,9713 Ironwood Trl,Spring Hill,FL,34606,CTY-038,4,3.0,2420,2017,2017-03-08,360000,2545,occupied,LSE-006858
PROP-02451,caldera,3112 Windrose Ct,Spring Hill,FL,34606,CTY-038,3,2.0,1969,2023,2023-10-25,325100,2270,occupied,LSE-006861
PROP-02452,caloosa-creek,4869 Wren Hollow Ln,Cape Coral,FL,33909,CTY-037,3,2.0,1904,2024,2024-03-21,272800,1940,occupied,LSE-006863
PROP-02453,caloosa-creek,2453 Sable Dr,Cape Coral,FL,33909,CTY-037,3,2.5,1830,2022,2022-10-14,344200,1815,occupied,LSE-006866
PROP-02454,caloosa-creek,7107 Sable Path,Cape Coral,FL,33909,CTY-037,3,2.5,1838,2022,2022-01-07,333200,1845,occupied,LSE-006870
PROP-02455,caloosa-creek,2996 Blue Heron Ln,Cape Coral,FL,33909,CTY-037,3,2.0,1936,2021,2021-05-02,271700,1850,occupied,LSE-006873
PROP-02456,caloosa-creek,4726 Redbud Dr,Cape Coral,FL,33909,CTY-037,3,2.0,1938,2023,2023-10-21,274100,1885,occupied,LSE-006875
PROP-02457,caloosa-creek,637 Silver Oak Path,Cape Coral,FL,33909,CTY-037,3,2.0,1909,2018,2018-01-26,343900,1840,occupied,LSE-006877
PROP-02458,caloosa-creek,3928 Wren Hollow Path,Cape Coral,FL,33909,CTY-037,3,2.5,1752,2023,2023-10-20,363500,1925,occupied,LSE-006880
PROP-02459,caloosa-creek,890 Copper Creek Way,Cape Coral,FL,33909,CTY-037,3,2.5,2012,2021,2021-09-06,333900,1835,occupied,LSE-006884
PROP-02460,caloosa-creek,8627 Summit Way,Cape Coral,FL,33909,CTY-037,3,2.0,1899,2019,2019-01-18,318800,1915,occupied,LSE-006888
PROP-02461,caloosa-creek,6322 Magnolia Way,Cape Coral,FL,33909,CTY-037,3,2.0,1861,2022,2022-02-03,280000,1930,occupied,LSE-006891
PROP-02462,caloosa-creek,5750 Quail Run Trl,Cape Coral,FL,33909,CTY-037,3,2.0,1824,2023,2023-12-22,327800,1940,occupied,LSE-006893
PROP-02463,caloosa-creek,4545 Hawthorn Dr,Cape Coral,FL,33909,CTY-037,3,2.0,1765,2019,2019-06-10,334000,1835,occupied,LSE-006895
PROP-02464,caloosa-creek,1475 Hawthorn Trl,Cape Coral,FL,33909,CTY-037,3,2.0,1642,2020,2020-11-04,300500,1890,occupied,LSE-006898
PROP-02465,caloosa-creek,2611 Redbud Trl,Cape Coral,FL,33909,CTY-037,3,2.0,1874,2017,2017-10-22,306700,1910,occupied,LSE-006901
PROP-02466,caloosa-creek,3410 Copper Creek Ln,Cape Coral,FL,33909,CTY-037,3,2.0,2001,2016,2016-12-19,308600,1835,occupied,LSE-006904
PROP-02467,caloosa-creek,7384 Cypress Xing,Cape Coral,FL,33909,CTY-037,3,2.5,1620,2024,2024-10-17,276900,1870,occupied,LSE-006905
PROP-02468,caloosa-creek,4792 Sable Xing,Cape Coral,FL,33909,CTY-037,3,2.0,2006,2021,2021-07-17,321400,1930,occupied,LSE-006907
PROP-02469,caloosa-creek,8562 Redbud Cir,Cape Coral,FL,33909,CTY-037,3,2.0,1990,2020,2020-10-04,301200,1875,vacant,
PROP-02470,caloosa-creek,6731 Hawthorn Way,Cape Coral,FL,33909,CTY-037,3,2.0,1720,2016,2016-05-03,251000,1780,vacant,
PROP-02471,caloosa-creek,4528 Hawthorn Ct,Cape Coral,FL,33909,CTY-037,3,2.0,1516,2018,2018-04-07,278100,1775,occupied,LSE-006917
PROP-02472,caloosa-creek,2567 Larkspur Xing,Cape Coral,FL,33909,CTY-037,3,2.5,1832,2023,2023-02-06,277600,1845,occupied,LSE-006920
PROP-02473,caloosa-creek,6399 Cypress Xing,Cape Coral,FL,33909,CTY-037,3,2.0,1674,2021,2021-03-12,354900,1910,occupied,LSE-006922
PROP-02474,caloosa-creek,5640 Summit Xing,Cape Coral,FL,33909,CTY-037,3,2.5,2011,2023,2023-04-12,351100,1925,occupied,LSE-006925
PROP-02475,caloosa-creek,5186 Blue Heron Trl,Cape Coral,FL,33909,CTY-037,3,2.5,1751,2024,2024-10-01,316600,1840,occupied,LSE-006927
PROP-02476,caloosa-creek,1834 Wren Hollow Cir,Cape Coral,FL,33909,CTY-037,3,2.0,1732,2016,2016-06-23,347500,1875,occupied,LSE-006931
PROP-02477,caloosa-creek,3045 Dovetail Path,Cape Coral,FL,33909,CTY-037,3,2.5,1688,2024,2024-02-26,266300,1895,occupied,LSE-006934
PROP-02478,caloosa-creek,4017 Hawthorn Xing,Cape Coral,FL,33909,CTY-037,3,2.5,1747,2023,2023-12-22,321000,1885,occupied,LSE-006936
PROP-02479,caloosa-creek,5023 Dovetail Ln,Cape Coral,FL,33909,CTY-037,3,2.5,1819,2020,2020-11-18,317600,1800,occupied,LSE-006939
PROP-02480,caloosa-creek,5579 Dovetail Ln,Cape Coral,FL,33909,CTY-037,3,2.5,2060,2020,2020-11-24,325000,1815,occupied,LSE-006941
PROP-02481,caloosa-creek,9591 Tanglewood Way,Cape Coral,FL,33909,CTY-037,3,2.0,1786,2016,2016-07-20,274500,1855,occupied,LSE-006943
PROP-02482,caloosa-creek,9136 Summit Path,Cape Coral,FL,33909,CTY-037,3,2.5,1630,2017,2017-12-20,301900,1845,occupied,LSE-006947
PROP-02483,caloosa-creek,5098 Larkspur Dr,Cape Coral,FL,33909,CTY-037,3,2.0,2060,2022,2022-07-19,341600,1920,occupied,LSE-006950
PROP-02484,caloosa-creek,7572 Tanglewood Dr,Cape Coral,FL,33909,CTY-037,3,2.0,1802,2020,2020-08-06,292100,1835,occupied,LSE-006953
PROP-02485,caloosa-creek,1339 Blue Heron Dr,Cape Coral,FL,33909,CTY-037,3,2.5,1689,2016,2016-03-21,279100,1820,occupied,LSE-006957
PROP-02486,caloosa-creek,4363 Hawthorn Way,Cape Coral,FL,33909,CTY-037,3,2.0,1820,2021,2021-12-10,315600,1905,occupied,LSE-006961
PROP-02487,caloosa-creek,1875 Tanglewood Trl,Cape Coral,FL,33909,CTY-037,3,2.0,1668,2024,2024-01-28,352900,1885,occupied,LSE-006963
PROP-02488,caloosa-creek,143 Copper Creek Path,Cape Coral,FL,33909,CTY-037,3,2.0,1960,2019,2019-02-20,358900,1960,occupied,LSE-006966
PROP-02489,caloosa-creek,3096 Sable Way,Cape Coral,FL,33909,CTY-037,3,2.0,1790,2023,2023-08-05,292800,1920,occupied,LSE-006968
PROP-02490,caloosa-creek,7361 Windrose Trl,Cape Coral,FL,33909,CTY-037,3,2.0,1836,2022,2022-09-14,261700,1855,occupied,LSE-006971
PROP-02491,cypress-mill,3395 Dovetail Ct,Sun City Center,FL,33573,CTY-039,6,3.5,3411,2020,2020-12-10,464400,2525,occupied,LSE-006973
PROP-02492,cypress-mill,8417 Marigold Trl,Sun City Center,FL,33573,CTY-039,6,3.5,3463,2022,2022-03-24,354800,2355,occupied,LSE-006976
PROP-02493,cypress-mill,2061 Marigold Ln,Sun City Center,FL,33573,CTY-039,6,4.0,3348,2021,2021-04-09,362200,2490,occupied,LSE-006978
PROP-02494,cypress-mill,9599 Redbud Ct,Sun City Center,FL,33573,CTY-039,6,3.5,3522,2020,2020-11-17,396900,2510,occupied,LSE-006982
PROP-02495,cypress-mill,7609 Juniper Trl,Sun City Center,FL,33573,CTY-039,6,3.5,3363,2017,2017-07-11,391300,2330,occupied,LSE-006985
PROP-02496,cypress-mill,6160 Bellflower Way,Sun City Center,FL,33573,CTY-039,6,3.5,3600,2019,2019-11-02,418600,2580,occupied,LSE-006987
PROP-02497,cypress-mill,5571 Wren Hollow Xing,Sun City Center,FL,33573,CTY-039,6,3.5,3333,2022,2022-06-21,439700,2450,occupied,LSE-006990
PROP-02498,cypress-mill,6781 Sable Ln,Sun City Center,FL,33573,CTY-039,6,3.5,3443,2020,2020-02-04,470800,2485,vacant,
PROP-02499,cypress-mill,4480 Wren Hollow Way,Sun City Center,FL,33573,CTY-039,6,3.5,3252,2019,2019-03-03,408100,2350,occupied,LSE-006995
PROP-02500,cypress-mill,641 Magnolia Way,Sun City Center,FL,33573,CTY-039,6,3.5,3371,2017,2017-06-27,447000,2500,occupied,LSE-006997
PROP-02501,cypress-mill,8007 Willow Bend Dr,Sun City Center,FL,33573,CTY-039,6,3.5,3492,2023,2023-06-17,476300,2555,occupied,LSE-007000
PROP-02502,cypress-mill,2722 Redbud Way,Sun City Center,FL,33573,CTY-039,6,3.5,3267,2019,2019-02-13,351300,2475,occupied,LSE-007002
PROP-02503,cypress-mill,8468 Wren Hollow Dr,Sun City Center,FL,33573,CTY-039,6,3.5,3600,2024,2024-01-15,402400,2495,occupied,LSE-007004
PROP-02504,cypress-mill,100 Windrose Xing,Sun City Center,FL,33573,CTY-039,6,4.0,3576,2021,2021-02-09,413000,2445,occupied,LSE-007007
PROP-02505,cypress-mill,8384 Sable Trl,Sun City Center,FL,33573,CTY-039,6,4.0,3405,2020,2020-06-01,402200,2480,occupied,LSE-007010
PROP-02506,cypress-mill,9684 Quail Run Trl,Sun City Center,FL,33573,CTY-039,6,3.5,3389,2023,2023-01-15,442800,2345,occupied,LSE-007012
PROP-02507,cypress-mill,765 Windrose Ct,Sun City Center,FL,33573,CTY-039,6,3.5,3448,2020,2020-06-26,440900,2485,occupied,LSE-007015
PROP-02508,cypress-mill,5107 Magnolia Path,Sun City Center,FL,33573,CTY-039,6,3.5,3338,2019,2019-04-08,382600,2340,turn,
PROP-02509,cypress-mill,7011 Copper Creek Path,Sun City Center,FL,33573,CTY-039,6,4.0,3438,2022,2022-03-27,369600,2340,occupied,LSE-007020
PROP-02510,cypress-mill,671 Sable Trl,Sun City Center,FL,33573,CTY-039,6,4.0,3505,2021,2021-04-17,350800,2385,occupied,LSE-007024
PROP-02511,cypress-mill,9589 Windrose Cir,Sun City Center,FL,33573,CTY-039,6,3.5,3298,2022,2022-12-04,368800,2375,occupied,LSE-007028
PROP-02512,cypress-mill,4248 Cypress Dr,Sun City Center,FL,33573,CTY-039,6,4.0,3485,2024,2024-01-10,432300,2485,occupied,LSE-007030
PROP-02513,cypress-mill,7717 Magnolia Ct,Sun City Center,FL,33573,CTY-039,6,3.5,3436,2020,2020-10-14,367900,2515,occupied,LSE-007033
PROP-02514,cypress-mill,5403 Larkspur Path,Sun City Center,FL,33573,CTY-039,6,4.0,3563,2020,2020-04-11,371300,2430,occupied,LSE-007036
PROP-02515,cypress-mill,3980 Cypress Cir,Sun City Center,FL,33573,CTY-039,6,3.5,3190,2017,2017-10-12,403400,2440,occupied,LSE-007040
PROP-02516,cypress-mill,1354 Tanglewood Way,Sun City Center,FL,33573,CTY-039,6,3.5,3490,2021,2021-11-02,380800,2350,occupied,LSE-007042
PROP-02517,cypress-mill,8320 Copper Creek Trl,Sun City Center,FL,33573,CTY-039,6,3.5,3534,2021,2021-03-16,404300,2525,occupied,LSE-007046
PROP-02518,cypress-mill,8925 Willow Bend Cir,Sun City Center,FL,33573,CTY-039,6,3.5,3239,2021,2021-11-21,404200,2315,occupied,LSE-007050
PROP-02519,cypress-mill,8800 Marigold Ct,Sun City Center,FL,33573,CTY-039,6,3.5,3355,2020,2020-07-21,458500,2500,occupied,LSE-007054
PROP-02520,cypress-mill,8307 Sable Ln,Sun City Center,FL,33573,CTY-039,6,3.5,3172,2024,2024-02-23,424100,2505,occupied,LSE-007056
PROP-02521,cypress-mill,5723 Summit Way,Sun City Center,FL,33573,CTY-039,6,3.5,3510,2020,2020-04-25,420400,2500,occupied,LSE-007059
PROP-02522,cypress-mill,8242 Windrose Dr,Sun City Center,FL,33573,CTY-039,6,4.0,3467,2018,2018-04-14,454700,2480,occupied,LSE-007063
PROP-02523,cypress-mill,7489 Redbud Ln,Sun City Center,FL,33573,CTY-039,6,4.0,3600,2018,2018-02-16,382100,2375,occupied,LSE-007067
PROP-02524,cypress-mill,1095 Cypress Dr,Sun City Center,FL,33573,CTY-039,6,3.5,3418,2024,2024-05-17,430400,2455,occupied,LSE-007069
PROP-02525,cypress-mill,9791 Ironwood Dr,Sun City Center,FL,33573,CTY-039,6,3.5,3546,2017,2017-05-04,371200,2400,occupied,LSE-007072
PROP-02526,cypress-mill,943 Copper Creek Cir,Sun City Center,FL,33573,CTY-039,6,3.5,3329,2023,2023-06-09,459900,2425,occupied,LSE-007074
PROP-02527,cypress-mill,2629 Marigold Path,Sun City Center,FL,33573,CTY-039,6,3.5,3376,2018,2018-02-14,401000,2415,occupied,LSE-007077
PROP-02528,cypress-mill,6651 Redbud Xing,Sun City Center,FL,33573,CTY-039,6,4.0,3056,2020,2020-11-09,426300,2300,vacant,
PROP-02529,cypress-mill,5064 Larkspur Ct,Sun City Center,FL,33573,CTY-039,6,4.0,3586,2022,2022-07-22,374500,2410,occupied,LSE-007082
PROP-02530,cypress-mill,6303 Hawthorn Way,Sun City Center,FL,33573,CTY-039,6,3.5,3308,2017,2017-12-22,416400,2490,occupied,LSE-007084
PROP-02531,cypress-mill,6671 Copper Creek Ln,Sun City Center,FL,33573,CTY-039,6,3.5,3403,2019,2019-07-25,388000,2470,occupied,LSE-007087
PROP-02532,cypress-mill,8972 Wren Hollow Xing,Sun City Center,FL,33573,CTY-039,6,3.5,3469,2020,2020-12-22,399800,2475,occupied,LSE-007091
PROP-02533,cypress-mill,6664 Windrose Xing,Sun City Center,FL,33573,CTY-039,6,4.0,3284,2022,2022-01-20,369400,2350,occupied,LSE-007094
PROP-02534,cypress-mill,236 Copper Creek Xing,Sun City Center,FL,33573,CTY-039,6,4.0,3391,2016,2016-04-04,457400,2425,occupied,LSE-007098
PROP-02535,estates-at-lake-hammock,5228 Quail Run Ct,Haines City,FL,33844,CTY-040,4,3.0,2619,2022,2022-02-14,322600,2120,occupied,LSE-007102
PROP-02536,estates-at-lake-hammock,8586 Magnolia Cir,Haines City,FL,33844,CTY-040,4,3.0,2395,2020,2020-10-25,410100,2180,occupied,LSE-007105
PROP-02537,estates-at-lake-hammock,7889 Quail Run Trl,Haines City,FL,33844,CTY-040,4,2.5,2187,2018,2018-06-20,361500,2165,occupied,LSE-007108
PROP-02538,estates-at-lake-hammock,3021 Ironwood Xing,Haines City,FL,33844,CTY-040,4,3.0,2450,2023,2023-09-08,332000,2120,occupied,LSE-007110
PROP-02539,estates-at-lake-hammock,3089 Windrose Xing,Haines City,FL,33844,CTY-040,4,2.5,2584,2024,2024-02-23,330600,2155,occupied,LSE-007112
PROP-02540,estates-at-lake-hammock,5477 Redbud Dr,Haines City,FL,33844,CTY-040,4,2.5,2181,2024,2024-03-17,341000,2160,occupied,LSE-007114
PROP-02541,estates-at-lake-hammock,4510 Cypress Ln,Haines City,FL,33844,CTY-040,4,3.0,2693,2022,2022-07-11,366500,2195,occupied,LSE-007117
PROP-02542,estates-at-lake-hammock,8749 Quail Run Xing,Haines City,FL,33844,CTY-040,4,2.5,2379,2017,2017-07-17,386400,2070,occupied,LSE-007119
PROP-02543,estates-at-lake-hammock,3746 Hawthorn Cir,Haines City,FL,33844,CTY-040,4,2.5,2055,2016,2016-10-14,375300,1985,occupied,LSE-007122
PROP-02544,estates-at-lake-hammock,5977 Summit Dr,Haines City,FL,33844,CTY-040,4,2.5,2676,2018,2018-09-25,303700,2110,occupied,LSE-007125
PROP-02545,estates-at-lake-hammock,8047 Bellflower Dr,Haines City,FL,33844,CTY-040,4,3.0,2281,2022,2022-07-15,355800,2010,occupied,LSE-007127
PROP-02546,estates-at-lake-hammock,2529 Wren Hollow Ln,Haines City,FL,33844,CTY-040,4,2.5,2139,2018,2018-10-14,365900,2020,turn,
PROP-02547,estates-at-lake-hammock,1298 Marigold Cir,Haines City,FL,33844,CTY-040,4,2.5,2298,2019,2019-10-04,355900,2045,occupied,LSE-007134
PROP-02548,estates-at-lake-hammock,9894 Summit Ct,Haines City,FL,33844,CTY-040,4,3.0,2717,2021,2021-11-03,323400,2060,occupied,LSE-007137
PROP-02549,estates-at-lake-hammock,7421 Dovetail Xing,Haines City,FL,33844,CTY-040,4,2.5,2427,2016,2016-03-06,382000,2095,occupied,LSE-007139
PROP-02550,estates-at-lake-hammock,4223 Hawthorn Ln,Haines City,FL,33844,CTY-040,4,2.5,2389,2018,2018-05-12,333200,2025,occupied,LSE-007142
PROP-02551,estates-at-lake-hammock,6409 Copper Creek Way,Haines City,FL,33844,CTY-040,4,2.5,2444,2019,2019-11-17,345900,2180,occupied,LSE-007144
PROP-02552,estates-at-lake-hammock,763 Cypress Ln,Haines City,FL,33844,CTY-040,4,2.5,2290,2019,2019-05-10,367500,2165,occupied,LSE-007147
PROP-02553,estates-at-lake-hammock,8757 Willow Bend Path,Haines City,FL,33844,CTY-040,4,2.5,2627,2024,2024-01-19,397300,2110,occupied,LSE-007149
PROP-02554,estates-at-lake-hammock,2106 Tanglewood Ct,Haines City,FL,33844,CTY-040,4,3.0,2335,2021,2021-11-08,283000,2015,occupied,LSE-007152
PROP-02555,estates-at-lake-hammock,7657 Wren Hollow Ct,Haines City,FL,33844,CTY-040,4,3.0,2501,2018,2018-01-04,390300,2180,vacant,
PROP-02556,estates-at-lake-hammock,1475 Juniper Way,Haines City,FL,33844,CTY-040,4,2.5,2335,2019,2019-12-09,308000,2070,occupied,LSE-007159
PROP-02557,estates-at-lake-hammock,1599 Wren Hollow Cir,Haines City,FL,33844,CTY-040,4,3.0,2275,2020,2020-01-19,341400,2025,occupied,LSE-007163
PROP-02558,estates-at-lake-hammock,4204 Silver Oak Ct,Haines City,FL,33844,CTY-040,4,2.5,2392,2020,2020-11-16,324500,2115,occupied,LSE-007165
PROP-02559,estates-at-lake-hammock,3189 Willow Bend Path,Haines City,FL,33844,CTY-040,4,2.5,2435,2021,2021-10-23,323100,2165,occupied,LSE-007167
PROP-02560,estates-at-lake-hammock,7962 Hawthorn Path,Haines City,FL,33844,CTY-040,4,2.5,2425,2022,2022-10-28,351600,2150,occupied,LSE-007170
PROP-02561,estates-at-lake-hammock,9203 Windrose Cir,Haines City,FL,33844,CTY-040,4,3.0,2322,2021,2021-01-03,410300,2160,occupied,LSE-007173
PROP-02562,estates-at-lake-hammock,9194 Sable Xing,Haines City,FL,33844,CTY-040,4,2.5,2440,2019,2019-06-09,369100,2115,occupied,LSE-007177
PROP-02563,estates-at-lake-hammock,2800 Cypress Xing,Haines City,FL,33844,CTY-040,4,3.0,2345,2016,2016-07-02,334600,2060,occupied,LSE-007181
PROP-02564,estates-at-lake-hammock,4801 Dovetail Way,Haines City,FL,33844,CTY-040,4,3.0,2284,2022,2022-09-27,322400,2015,occupied,LSE-007183
PROP-02565,estates-at-lake-hammock,743 Cypress Path,Haines City,FL,33844,CTY-040,4,3.0,2416,2018,2018-01-26,340700,2115,occupied,LSE-007186
PROP-02566,estates-at-lake-hammock,5544 Dovetail Path,Haines City,FL,33844,CTY-040,4,2.5,2372,2016,2016-05-07,340000,2155,occupied,LSE-007189
PROP-02567,estates-at-lake-hammock,9115 Magnolia Ln,Haines City,FL,33844,CTY-040,4,2.5,2507,2023,2023-06-18,311800,2090,occupied,LSE-007191
PROP-02568,estates-at-lake-hammock,1625 Wren Hollow Dr,Haines City,FL,33844,CTY-040,4,3.0,1984,2023,2023-09-13,333800,2120,occupied,LSE-007193
PROP-02569,estates-at-lake-hammock,1223 Dovetail Trl,Haines City,FL,33844,CTY-040,4,2.5,2500,2017,2017-11-28,380600,2195,occupied,LSE-007197
PROP-02570,estates-at-lake-hammock,5481 Tanglewood Xing,Haines City,FL,33844,CTY-040,4,2.5,2545,2021,2021-12-14,379100,2150,occupied,LSE-007200
PROP-02571,estates-at-lake-hammock,6889 Dovetail Ln,Haines City,FL,33844,CTY-040,4,2.5,2248,2024,2024-10-04,365000,2025,occupied,LSE-007202
PROP-02572,estates-at-lake-hammock,6200 Cypress Ln,Haines City,FL,33844,CTY-040,4,2.5,2190,2019,2019-01-19,377500,2100,occupied,LSE-007205
PROP-02573,estates-at-lake-hammock,2682 Sable Cir,Haines City,FL,33844,CTY-040,4,2.5,2705,2018,2018-07-01,390300,2170,occupied,LSE-007207
PROP-02574,estates-at-lake-hammock,9816 Wren Hollow Path,Haines City,FL,33844,CTY-040,4,2.5,1964,2019,2019-08-21,280400,1995,occupied,LSE-007210
PROP-02575,estates-at-lake-hammock,8950 Wren Hollow Trl,Haines City,FL,33844,CTY-040,4,2.5,2481,2018,2018-12-07,299100,2045,occupied,LSE-007214
PROP-02576,estates-at-lake-hammock,1145 Silver Oak Trl,Haines City,FL,33844,CTY-040,4,2.5,2250,2022,2022-08-28,297600,2040,occupied,LSE-007218
PROP-02577,estates-at-lake-hammock,4784 Wren Hollow Cir,Haines City,FL,33844,CTY-040,4,3.0,2073,2021,2021-08-01,354300,2100,occupied,LSE-007221
PROP-02578,estates-at-lake-hammock,4197 Larkspur Xing,Haines City,FL,33844,CTY-040,4,2.5,2417,2018,2018-05-27,371900,2150,occupied,LSE-007224
PROP-02579,estates-at-lake-hammock,1923 Summit Dr,Haines City,FL,33844,CTY-040,4,3.0,2532,2021,2021-11-21,337400,2085,occupied,LSE-007227
PROP-02580,estates-at-lake-hammock,1193 Silver Oak Path,Haines City,FL,33844,CTY-040,4,3.0,2105,2017,2017-06-21,338900,2095,occupied,LSE-007230
PROP-02581,estates-at-lake-hammock,1266 Tanglewood Trl,Haines City,FL,33844,CTY-040,4,3.0,2741,2020,2020-05-11,350800,2080,occupied,LSE-007233
PROP-02582,estates-at-lake-hammock,7375 Summit Ln,Haines City,FL,33844,CTY-040,4,2.5,2493,2018,2018-03-04,396200,2195,occupied,LSE-007236
PROP-02583,estates-at-lake-hammock,9542 Marigold Path,Haines City,FL,33844,CTY-040,4,2.5,2502,2021,2021-01-28,350500,2045,occupied,LSE-007239
PROP-02584,estates-at-lake-hammock,7322 Bellflower Trl,Haines City,FL,33844,CTY-040,4,2.5,2676,2017,2017-07-26,310400,2135,vacant,
PROP-02585,estates-at-lake-hammock,8251 Quail Run Ct,Haines City,FL,33844,CTY-040,4,2.5,2236,2021,2021-02-24,318000,1995,occupied,LSE-007246
PROP-02586,estates-at-lake-hammock,8070 Dovetail Ln,Haines City,FL,33844,CTY-040,4,3.0,2508,2018,2018-01-20,359300,2030,occupied,LSE-007250
PROP-02587,estates-at-lake-hammock,7572 Tanglewood Path,Haines City,FL,33844,CTY-040,4,2.5,2400,2016,2016-12-04,322900,2030,occupied,LSE-007253
PROP-02588,estates-at-lake-hammock,3117 Windrose Ct,Haines City,FL,33844,CTY-040,4,3.0,2294,2021,2021-11-19,288800,2050,occupied,LSE-007255
PROP-02589,greenwood-villas,2972 Summit Way,Fort Myers,FL,33901,CTY-037,3,2.0,2009,2022,2022-09-09,389400,2535,occupied,LSE-007258
PROP-02590,greenwood-villas,8298 Sable Path,Fort Myers,FL,33901,CTY-037,3,2.5,1990,2016,2016-01-07,461000,2600,occupied,LSE-007261
PROP-02591,greenwood-villas,1817 Quail Run Path,Fort Myers,FL,33901,CTY-037,3,2.0,1672,2016,2016-08-22,406500,2450,occupied,LSE-007265
PROP-02592,greenwood-villas,5575 Willow Bend Xing,Fort Myers,FL,33901,CTY-037,3,2.0,2035,2016,2016-08-08,416800,2510,occupied,LSE-007268
PROP-02593,greenwood-villas,4419 Quail Run Ln,Fort Myers,FL,33901,CTY-037,3,2.0,1713,2024,2024-10-16,366200,2415,occupied,LSE-007269
PROP-02594,greenwood-villas,9480 Ironwood Trl,Fort Myers,FL,33901,CTY-037,3,2.0,1706,2020,2020-08-17,425000,2440,occupied,LSE-007273
PROP-02595,greenwood-villas,6359 Magnolia Ct,Fort Myers,FL,33901,CTY-037,3,2.0,1682,2022,2022-11-03,442000,2385,occupied,LSE-007276
PROP-02596,greenwood-villas,755 Magnolia Path,Fort Myers,FL,33901,CTY-037,3,2.5,1663,2018,2018-01-09,336800,2349,occupied,LSE-007279
PROP-02597,greenwood-villas,1381 Hawthorn Way,Fort Myers,FL,33901,CTY-037,3,2.5,1902,2022,2022-04-18,428600,2440,occupied,LSE-007281
PROP-02598,greenwood-villas,2326 Windrose Ln,Fort Myers,FL,33901,CTY-037,3,2.0,2026,2018,2018-06-22,374800,2525,occupied,LSE-007283
PROP-02599,greenwood-villas,4694 Ironwood Ct,Fort Myers,FL,33901,CTY-037,3,2.0,1566,2024,2024-05-18,356900,2510,occupied,LSE-007285
PROP-02600,greenwood-villas,6598 Hawthorn Dr,Fort Myers,FL,33901,CTY-037,3,2.5,1629,2016,2016-12-17,400500,2530,occupied,LSE-007289
PROP-02601,greenwood-villas,3658 Summit Ln,Fort Myers,FL,33901,CTY-037,3,2.0,1767,2016,2016-10-09,348700,2490,turn,
PROP-02602,greenwood-villas,253 Cypress Dr,Fort Myers,FL,33901,CTY-037,3,2.5,1825,2017,2017-11-28,458200,2505,occupied,LSE-007295
PROP-02603,greenwood-villas,6121 Ironwood Trl,Fort Myers,FL,33901,CTY-037,3,2.0,1705,2023,2023-05-27,355700,2375,occupied,LSE-007297
PROP-02604,greenwood-villas,1495 Tanglewood Xing,Fort Myers,FL,33901,CTY-037,3,2.0,1908,2019,2019-04-19,466200,2510,occupied,LSE-007300
PROP-02605,greenwood-villas,5529 Blue Heron Ln,Fort Myers,FL,33901,CTY-037,3,2.0,1808,2018,2018-07-12,406000,2495,occupied,LSE-007303
PROP-02606,greenwood-villas,3277 Tanglewood Path,Fort Myers,FL,33901,CTY-037,3,2.0,1877,2018,2018-03-04,448500,2545,occupied,LSE-007306
PROP-02607,greenwood-villas,4082 Copper Creek Dr,Fort Myers,FL,33901,CTY-037,3,2.0,1706,2021,2021-06-08,442100,2525,occupied,LSE-007308
PROP-02608,greenwood-villas,3739 Cypress Cir,Fort Myers,FL,33901,CTY-037,3,2.5,1611,2024,2024-02-13,447300,2360,occupied,LSE-007310
PROP-02609,greenwood-villas,4123 Silver Oak Ln,Fort Myers,FL,33901,CTY-037,3,2.0,2027,2019,2019-03-18,397200,2465,occupied,LSE-007313
PROP-02610,greenwood-villas,1116 Summit Dr,Fort Myers,FL,33901,CTY-037,3,2.5,1827,2024,2024-09-18,377500,2440,occupied,LSE-007314
PROP-02611,greenwood-villas,5408 Cypress Ln,Fort Myers,FL,33901,CTY-037,3,2.0,2062,2017,2017-11-18,357800,2480,occupied,LSE-007317
